campaign_id,product_id,channel_id,budget,end_date,start_date,campaign_type
615,OFF-BI-10003694,3,7414.00,2018-01-22,2017-04-06,Loyalty Campaign
573,FUR-BO-10000711,6,8944.00,2018-01-11,2017-08-26,Win-Back Campaign
1141,TEC-PH-10002789,2,13317.00,2018-01-03,2017-07-21,Retargeting
120,OFF-EN-10002230,7,21601.00,2018-07-23,2018-01-20,Engagement Campaign
364,OFF-EN-10002230,6,14424.00,2018-08-07,2017-11-15,Retargeting
700,OFF-EN-10002230,6,8118.00,2018-07-08,2017-12-06,Discount
1020,OFF-BI-10000042,1,16012.00,2017-11-02,2016-10-29,First-Time Buyer Campaign
1087,OFF-PA-10001293,2,14024.00,2018-04-23,2017-05-24,Flash Sale
1278,FUR-CH-10002073,6,58241.00,2018-05-13,2017-10-17,Brand Awareness
1465,FUR-TA-10003008,1,17439.00,2017-08-18,2016-10-14,First-Time Buyer Campaign
1338,OFF-ST-10003638,7,16211.00,2017-04-03,2017-01-02,Discount
535,FUR-FU-10000260,4,36755.00,2018-05-25,2017-09-25,Seasonal Sale
611,FUR-FU-10000260,5,31452.00,2018-05-19,2017-08-10,Brand Awareness
697,OFF-BI-10002799,7,7285.00,2017-12-01,2016-10-28,Flash Sale
1045,OFF-BI-10000848,2,11158.00,2017-02-14,2016-12-29,Engagement Campaign
416,OFF-PA-10003936,1,39143.00,2018-08-07,2018-02-05,Seasonal Sale
1029,OFF-PA-10003936,2,12578.00,2018-09-06,2018-03-19,Win-Back Campaign
1587,OFF-PA-10003936,1,45690.00,2018-08-23,2017-08-28,Brand Awareness
612,FUR-FU-10003374,1,11349.00,2017-11-25,2017-02-28,Loyalty Campaign
111,FUR-CH-10000513,1,7599.00,2018-05-20,2018-01-02,Retargeting
575,FUR-CH-10000513,2,26329.00,2018-06-10,2017-07-22,Seasonal Sale
1367,FUR-CH-10000513,6,15437.00,2018-05-30,2018-03-29,Engagement Campaign
807,OFF-AR-10002766,6,15728.00,2018-08-19,2018-05-03,Win-Back Campaign
122,FUR-FU-10003274,5,7534.00,2017-06-13,2017-02-21,Win-Back Campaign
529,FUR-FU-10003274,4,15145.00,2017-06-21,2017-04-28,Retargeting
545,FUR-FU-10003274,3,14265.00,2017-06-05,2016-10-23,Discount
1134,FUR-FU-10003274,4,13744.00,2017-06-08,2017-04-27,Engagement Campaign
1056,TEC-PH-10001750,5,18817.00,2018-09-07,2017-08-27,Conversion Campaign
594,OFF-LA-10003766,4,26720.00,2018-05-27,2018-01-10,Brand Awareness
593,OFF-PA-10004071,2,38488.00,2018-04-06,2017-08-07,Product Launch
974,OFF-BI-10003656,5,12857.00,2018-08-12,2017-10-30,Flash Sale
238,TEC-PH-10001433,3,9406.00,2018-02-03,2017-11-16,Win-Back Campaign
598,TEC-PH-10001433,4,7017.00,2018-01-25,2017-11-06,Flash Sale
1233,TEC-PH-10001433,7,38311.00,2018-01-24,2017-07-02,Product Launch
140,FUR-BO-10003450,5,14440.00,2017-10-10,2017-05-02,Loyalty Campaign
767,FUR-BO-10003450,2,21827.00,2017-10-06,2017-05-04,Seasonal Sale
1436,FUR-BO-10003450,5,14724.00,2017-09-12,2017-06-13,Flash Sale
1212,OFF-AP-10003281,6,35580.00,2018-01-02,2017-06-01,Seasonal Sale
505,TEC-AC-10004510,2,14256.00,2018-01-18,2017-08-30,First-Time Buyer Campaign
823,TEC-AC-10003870,2,9575.00,2017-04-12,2016-05-18,Flash Sale
131,OFF-BI-10004826,1,29841.00,2018-07-08,2018-05-20,Seasonal Sale
787,OFF-BI-10004826,1,9754.00,2018-07-16,2017-10-31,First-Time Buyer Campaign
223,OFF-BI-10004519,1,6552.00,2018-07-08,2018-05-14,Flash Sale
1074,TEC-AC-10000420,2,22132.00,2018-08-06,2017-07-12,Seasonal Sale
1252,TEC-AC-10000420,1,14563.00,2018-07-06,2017-07-23,Engagement Campaign
1370,OFF-PA-10004285,1,53677.00,2018-08-07,2017-11-27,Brand Awareness
1515,OFF-PA-10003172,7,11649.00,2016-10-23,2015-11-25,Flash Sale
730,OFF-PA-10004470,5,27738.00,2018-04-17,2018-01-09,Brand Awareness
394,OFF-PA-10004971,5,11126.00,2017-05-07,2016-12-02,Retargeting
365,OFF-AR-10004344,2,30841.00,2017-03-27,2016-12-02,Product Launch
307,OFF-AP-10004336,5,24095.00,2017-04-03,2016-03-12,Engagement Campaign
590,OFF-AP-10004336,7,18072.00,2017-04-09,2016-07-21,Conversion Campaign
141,OFF-BI-10001634,6,11695.00,2018-01-10,2017-01-13,Loyalty Campaign
160,OFF-BI-10001634,7,14621.00,2018-01-09,2017-01-11,Engagement Campaign
605,OFF-PA-10004327,5,8456.00,2018-09-12,2017-12-06,First-Time Buyer Campaign
904,OFF-PA-10004327,7,31005.00,2018-09-05,2017-12-13,Seasonal Sale
201,OFF-AP-10001366,1,10392.00,2018-01-21,2017-05-07,Retargeting
1526,FUR-CH-10001714,2,9835.00,2017-09-24,2017-05-12,Retargeting
183,OFF-EN-10002504,6,13873.00,2017-03-30,2016-05-15,Win-Back Campaign
1419,OFF-EN-10002504,7,31637.00,2017-04-01,2016-04-23,Seasonal Sale
409,FUR-BO-10003660,2,23059.00,2017-11-29,2017-06-23,Product Launch
206,FUR-CH-10001482,4,11498.00,2018-09-13,2018-01-18,Loyalty Campaign
641,OFF-PA-10003845,5,15235.00,2017-11-28,2017-04-19,Engagement Campaign
1552,OFF-PA-10003845,7,48677.00,2017-12-22,2017-07-08,Brand Awareness
1392,OFF-ST-10004180,4,7743.00,2018-03-20,2017-10-05,Loyalty Campaign
1570,OFF-ST-10004180,2,49559.00,2018-04-15,2017-03-10,Brand Awareness
1193,FUR-CH-10001797,1,10520.00,2017-04-17,2016-11-01,Loyalty Campaign
1257,FUR-CH-10001797,4,8992.00,2017-04-10,2016-04-30,Win-Back Campaign
1541,OFF-PA-10002222,5,37610.00,2018-08-16,2017-12-15,Product Launch
582,OFF-AP-10002495,2,11417.00,2017-05-18,2016-12-05,Engagement Campaign
1276,OFF-AP-10002495,5,13721.00,2017-05-06,2017-01-10,Flash Sale
850,OFF-AR-10003394,1,8225.00,2018-01-15,2017-02-18,Flash Sale
1033,FUR-FU-10003553,1,13468.00,2018-02-09,2017-01-21,Win-Back Campaign
1422,OFF-BI-10004781,1,23361.00,2017-04-22,2016-11-01,Seasonal Sale
173,FUR-FU-10002088,2,12609.00,2018-08-30,2018-02-12,Win-Back Campaign
377,FUR-FU-10002088,3,5872.00,2018-09-23,2017-12-31,Loyalty Campaign
1135,OFF-AR-10001547,5,19666.00,2018-08-22,2018-01-06,Conversion Campaign
1248,OFF-BI-10000279,6,14215.00,2018-03-22,2018-02-01,Discount
360,OFF-PA-10000246,5,15633.00,2017-09-25,2017-03-05,Discount
292,TEC-PH-10001944,7,11631.00,2018-04-13,2017-09-22,Engagement Campaign
1234,TEC-PH-10003988,3,11436.00,2018-09-17,2017-08-28,Loyalty Campaign
1319,FUR-BO-10002824,2,13849.00,2018-09-01,2017-07-28,Loyalty Campaign
1210,OFF-BI-10000136,5,11619.00,2017-04-01,2016-12-16,First-Time Buyer Campaign
129,OFF-PA-10000528,2,25078.00,2017-10-23,2017-08-14,Seasonal Sale
1326,FUR-BO-10003894,4,15809.00,2018-08-30,2017-11-10,Conversion Campaign
1572,OFF-EN-10001099,1,44124.00,2017-03-26,2017-02-04,Brand Awareness
886,OFF-AR-10003251,4,13697.00,2017-04-28,2017-01-22,Retargeting
289,OFF-AP-10002191,3,38452.00,2018-05-07,2017-05-06,Seasonal Sale
1118,FUR-TA-10004154,4,24903.00,2018-03-30,2017-09-09,Conversion Campaign
1119,FUR-TA-10004154,6,45291.00,2018-03-18,2017-08-21,Brand Awareness
847,OFF-BI-10001132,4,9256.00,2016-10-29,2016-04-02,Loyalty Campaign
775,OFF-PA-10002479,7,46223.00,2017-08-07,2017-01-15,Product Launch
1271,OFF-PA-10000232,5,14367.00,2017-12-25,2017-05-05,Win-Back Campaign
1484,OFF-PA-10000232,5,8580.00,2017-12-13,2017-05-24,Discount
500,OFF-ST-10000464,6,7278.00,2018-05-03,2017-12-21,Retargeting
782,FUR-FU-10004671,5,13180.00,2018-01-01,2017-05-12,Retargeting
583,OFF-BI-10002026,5,31895.00,2018-05-01,2017-07-17,Seasonal Sale
734,OFF-ST-10004634,2,37902.00,2018-04-02,2017-04-03,Seasonal Sale
1409,OFF-ST-10004634,7,15867.00,2018-04-25,2017-06-13,First-Time Buyer Campaign
295,OFF-AP-10004487,5,22657.00,2018-02-06,2017-02-18,Seasonal Sale
425,OFF-AP-10004487,7,12049.00,2018-03-08,2017-08-19,First-Time Buyer Campaign
255,OFF-AP-10000026,6,21610.00,2017-11-15,2017-07-24,Seasonal Sale
1084,OFF-BI-10003784,6,12589.00,2017-02-06,2016-02-06,Loyalty Campaign
1112,OFF-BI-10003784,6,12857.00,2017-02-15,2016-07-14,Win-Back Campaign
1277,OFF-PA-10002195,1,9904.00,2018-06-13,2017-06-07,Win-Back Campaign
1285,FUR-TA-10004175,7,55281.00,2018-09-02,2018-01-09,Brand Awareness
677,OFF-BI-10000088,4,14830.00,2017-04-28,2016-06-17,Conversion Campaign
1116,OFF-ST-10000760,6,24371.00,2018-07-10,2018-01-06,Engagement Campaign
1124,OFF-ST-10000760,4,24659.00,2018-07-30,2018-03-04,Conversion Campaign
484,FUR-FU-10004093,2,17513.00,2018-02-28,2017-03-29,Engagement Campaign
509,FUR-FU-10000755,7,20546.00,2018-09-08,2017-11-09,Engagement Campaign
998,FUR-FU-10000755,7,11354.00,2018-09-03,2018-04-05,Discount
658,OFF-BI-10000320,1,12106.00,2018-01-28,2017-11-22,Win-Back Campaign
621,OFF-ST-10001837,4,20699.00,2018-01-18,2017-10-15,Engagement Campaign
765,OFF-ST-10001837,4,13605.00,2018-02-19,2017-01-10,Discount
865,OFF-ST-10001837,3,8970.00,2018-02-22,2017-06-11,Loyalty Campaign
180,FUR-FU-10004090,4,9643.00,2018-03-11,2017-03-22,Loyalty Campaign
306,OFF-LA-10001982,5,8918.00,2018-08-02,2018-05-21,Win-Back Campaign
342,OFF-LA-10001982,5,26918.00,2018-08-15,2017-12-23,Product Launch
944,OFF-LA-10001982,5,8521.00,2018-09-02,2018-07-02,Flash Sale
1453,TEC-MA-10000418,2,15135.00,2018-09-13,2017-12-13,Retargeting
817,OFF-PA-10000062,5,12335.00,2017-08-27,2017-06-22,Flash Sale
334,TEC-AC-10004901,2,14141.00,2018-02-21,2017-09-18,Loyalty Campaign
975,OFF-AP-10002082,5,13657.00,2018-02-24,2017-05-05,Discount
1199,OFF-AP-10002082,7,14152.00,2018-03-01,2017-05-07,Flash Sale
1300,OFF-ST-10000649,6,13667.00,2018-02-23,2017-04-27,Engagement Campaign
772,OFF-BI-10002897,6,9664.00,2018-03-25,2017-10-17,Flash Sale
961,OFF-BI-10001982,1,26779.00,2017-05-12,2016-10-14,Product Launch
1014,FUR-BO-10001608,1,15105.00,2018-01-01,2017-02-18,Engagement Campaign
799,FUR-FU-10003577,5,8400.00,2018-08-01,2018-05-10,Discount
241,OFF-FA-10004076,4,27143.00,2017-07-23,2016-09-24,Conversion Campaign
540,OFF-FA-10004076,6,7781.00,2017-06-26,2016-12-21,Flash Sale
1123,OFF-PA-10000380,7,8141.00,2018-03-07,2017-11-25,Flash Sale
455,OFF-PA-10001274,4,16413.00,2018-06-14,2017-06-21,First-Time Buyer Campaign
1536,OFF-PA-10001274,1,14655.00,2018-07-06,2017-08-24,First-Time Buyer Campaign
1013,OFF-PA-10004451,2,8168.00,2017-08-28,2016-12-18,Win-Back Campaign
361,TEC-AC-10000023,5,11201.00,2018-06-25,2017-11-11,Loyalty Campaign
1089,OFF-FA-10002983,3,31691.00,2018-02-20,2017-11-06,Brand Awareness
1161,OFF-PA-10002787,6,13057.00,2018-05-24,2017-08-10,First-Time Buyer Campaign
1268,OFF-PA-10002787,6,16000.00,2018-06-02,2017-12-31,Retargeting
288,OFF-AR-10004685,5,5046.00,2018-05-08,2017-11-09,Loyalty Campaign
1120,OFF-AR-10004685,2,14610.00,2018-05-05,2017-07-08,Loyalty Campaign
838,TEC-PH-10003580,3,47904.00,2018-03-30,2017-10-21,Brand Awareness
742,TEC-PH-10002680,3,26849.00,2018-08-10,2018-06-24,Seasonal Sale
739,TEC-PH-10002922,6,6596.00,2017-07-11,2017-04-09,Flash Sale
643,OFF-AP-10000252,6,9049.00,2017-07-19,2017-02-05,Loyalty Campaign
669,FUR-FU-10003192,6,26088.00,2018-01-20,2017-07-09,Seasonal Sale
547,OFF-LA-10001045,3,14415.00,2017-09-06,2017-06-22,Retargeting
496,OFF-AR-10001374,5,14723.00,2018-09-25,2018-04-23,Loyalty Campaign
902,OFF-AR-10001374,7,15982.00,2018-09-27,2018-02-25,First-Time Buyer Campaign
942,OFF-AR-10001374,1,6329.00,2018-09-07,2018-08-03,Win-Back Campaign
1435,OFF-AR-10001374,4,16679.00,2018-09-18,2017-09-29,Conversion Campaign
1332,OFF-ST-10000918,6,6598.00,2018-10-01,2018-02-19,First-Time Buyer Campaign
132,FUR-CH-10001190,6,10874.00,2017-10-02,2016-12-30,First-Time Buyer Campaign
1547,FUR-FU-10004909,3,15397.00,2017-10-09,2017-01-04,Win-Back Campaign
875,OFF-BI-10000632,7,18529.00,2018-02-01,2017-06-24,Discount
222,OFF-BI-10001721,6,22546.00,2018-08-05,2017-10-04,Seasonal Sale
649,OFF-BI-10001721,7,44340.00,2018-08-12,2017-08-30,Brand Awareness
438,OFF-BI-10000831,2,15171.00,2018-02-16,2017-05-02,Discount
1309,FUR-CH-10002317,4,15531.00,2017-12-05,2017-08-27,First-Time Buyer Campaign
1198,FUR-FU-10001967,3,13147.00,2018-01-23,2017-09-28,Retargeting
1262,FUR-FU-10001967,1,45827.00,2018-02-01,2017-01-12,Product Launch
423,OFF-PA-10001609,7,15838.00,2017-12-21,2016-12-30,First-Time Buyer Campaign
1289,OFF-PA-10001609,6,12304.00,2017-12-01,2017-09-01,Engagement Campaign
382,OFF-SU-10002881,1,11053.00,2018-04-14,2018-01-28,Retargeting
1477,OFF-SU-10003567,5,12391.00,2017-11-04,2017-06-28,Loyalty Campaign
654,OFF-AR-10001026,7,26987.00,2017-09-14,2016-12-11,Conversion Campaign
995,OFF-AR-10001026,6,13585.00,2017-09-08,2016-10-13,Flash Sale
322,TEC-PH-10001918,7,12536.00,2018-07-24,2017-10-31,Discount
567,TEC-PH-10001918,7,22329.00,2018-06-23,2017-09-08,Product Launch
613,FUR-TA-10004575,7,7848.00,2018-07-03,2017-08-08,Win-Back Campaign
444,OFF-EN-10001990,2,17412.00,2017-12-19,2016-12-05,Discount
1469,OFF-EN-10001990,2,8115.00,2017-12-13,2017-09-30,Loyalty Campaign
1026,FUR-TA-10004442,3,12773.00,2017-08-31,2017-04-07,Win-Back Campaign
554,OFF-PA-10004621,1,45305.00,2017-02-12,2016-09-22,Brand Awareness
861,OFF-PA-10004621,5,13341.00,2017-03-06,2016-05-05,Retargeting
1223,OFF-ST-10001418,6,11590.00,2017-11-16,2017-05-29,Retargeting
1024,OFF-PA-10003134,2,24147.00,2018-03-06,2017-11-17,Product Launch
197,TEC-AC-10001874,6,9533.00,2017-07-30,2017-01-17,Loyalty Campaign
616,TEC-AC-10001874,2,12116.00,2017-07-21,2016-10-05,Retargeting
721,TEC-AC-10004114,7,11871.00,2017-05-07,2016-07-25,Flash Sale
299,OFF-LA-10002475,3,14521.00,2018-05-27,2017-11-05,First-Time Buyer Campaign
1043,OFF-LA-10002475,2,16541.00,2018-05-22,2017-12-11,Retargeting
628,OFF-EN-10003845,6,11961.00,2016-10-23,2015-11-08,Retargeting
149,FUR-FU-10003806,2,16268.00,2018-06-19,2017-08-06,Discount
1565,FUR-FU-10003806,2,12663.00,2018-05-22,2017-08-19,Conversion Campaign
966,OFF-BI-10001308,3,16360.00,2018-07-23,2017-12-03,Conversion Campaign
1494,OFF-BI-10001308,3,10631.00,2018-07-08,2018-02-19,Discount
478,OFF-AR-10002375,2,16899.00,2018-07-05,2017-11-29,First-Time Buyer Campaign
1485,OFF-AR-10002375,6,9852.00,2018-07-06,2018-03-05,Win-Back Campaign
1540,OFF-PA-10000483,6,10886.00,2017-12-30,2017-05-22,Discount
104,TEC-MA-10003173,7,6727.00,2018-05-22,2017-06-17,First-Time Buyer Campaign
301,TEC-MA-10003173,1,10882.00,2018-05-22,2017-06-12,Flash Sale
1452,OFF-PA-10002105,3,14648.00,2018-08-31,2017-09-26,Conversion Campaign
713,OFF-LA-10004545,7,8351.00,2018-03-27,2017-12-12,Flash Sale
894,OFF-LA-10004545,2,56968.00,2018-03-19,2017-12-24,Brand Awareness
907,TEC-AC-10003095,3,6889.00,2017-09-30,2016-12-23,Win-Back Campaign
1106,TEC-AC-10003095,3,36279.00,2017-09-16,2016-10-11,Product Launch
1298,TEC-AC-10003095,5,18489.00,2017-10-16,2017-01-20,Seasonal Sale
317,OFF-PA-10001204,2,45073.00,2017-09-16,2017-05-25,Product Launch
434,OFF-BI-10001628,4,10702.00,2017-12-01,2017-07-20,Retargeting
1400,OFF-EN-10003040,1,5019.00,2017-11-28,2017-03-30,Flash Sale
793,TEC-AC-10002857,2,11480.00,2017-11-20,2017-05-08,Flash Sale
1009,TEC-AC-10002857,2,36857.00,2017-11-21,2017-09-05,Product Launch
988,FUR-FU-10004188,4,28040.00,2017-05-27,2016-07-17,Seasonal Sale
542,OFF-ST-10000615,7,27085.00,2018-03-16,2017-07-20,Conversion Campaign
866,OFF-ST-10000615,2,7922.00,2018-03-23,2017-09-06,Loyalty Campaign
427,OFF-EN-10002831,2,13748.00,2017-11-21,2017-01-11,Flash Sale
449,OFF-EN-10002831,5,17656.00,2017-11-11,2017-07-24,Retargeting
499,OFF-EN-10002831,2,14936.00,2017-11-27,2017-08-10,Win-Back Campaign
818,OFF-ST-10001511,7,6712.00,2018-01-05,2017-01-17,Win-Back Campaign
1546,OFF-ST-10001511,7,10998.00,2017-12-15,2017-01-10,Win-Back Campaign
994,OFF-SU-10004115,3,31269.00,2018-08-08,2018-05-30,Product Launch
848,TEC-AC-10003709,3,8003.00,2018-10-01,2018-04-20,First-Time Buyer Campaign
648,OFF-BI-10002432,2,8495.00,2018-07-12,2018-01-09,Loyalty Campaign
1325,OFF-BI-10002432,6,10953.00,2018-06-24,2018-02-17,First-Time Buyer Campaign
273,OFF-PA-10000289,5,7372.00,2018-07-31,2017-07-16,Loyalty Campaign
705,OFF-LA-10004559,5,10648.00,2018-03-16,2017-04-30,Discount
463,OFF-PA-10000675,5,8526.00,2017-09-07,2016-08-17,Flash Sale
568,OFF-PA-10000675,5,14917.00,2017-08-20,2016-11-28,Win-Back Campaign
335,FUR-FU-10002107,3,19968.00,2017-09-29,2017-07-31,Conversion Campaign
1171,FUR-FU-10002107,4,34179.00,2017-09-30,2016-12-25,Seasonal Sale
1256,FUR-FU-10002107,7,15851.00,2017-10-10,2016-09-18,Seasonal Sale
1147,OFF-PA-10002319,7,45708.00,2018-07-25,2018-05-22,Brand Awareness
190,OFF-LA-10000634,5,17665.00,2018-01-10,2017-06-26,Engagement Campaign
144,OFF-PA-10001892,3,58692.00,2018-06-01,2018-04-04,Brand Awareness
513,TEC-MA-10001127,6,14683.00,2018-05-20,2018-03-18,Conversion Campaign
572,TEC-MA-10001127,5,40424.00,2018-05-30,2017-08-28,Product Launch
762,TEC-MA-10001127,7,28852.00,2018-05-25,2017-09-07,Seasonal Sale
990,OFF-BI-10000948,3,8557.00,2018-07-02,2018-05-09,Retargeting
1003,OFF-BI-10000948,4,7932.00,2018-06-25,2017-09-15,Flash Sale
1163,OFF-BI-10000948,5,12803.00,2018-06-16,2017-11-10,Retargeting
1349,OFF-BI-10000948,4,44109.00,2018-07-15,2018-02-12,Brand Awareness
448,OFF-BI-10000546,4,7166.00,2018-05-16,2017-12-27,Loyalty Campaign
1588,OFF-BI-10000546,4,8194.00,2018-05-10,2018-04-01,Discount
701,OFF-PA-10000482,3,43128.00,2018-05-22,2018-02-08,Brand Awareness
1046,TEC-AC-10001267,5,12794.00,2018-05-16,2017-12-08,Conversion Campaign
1284,TEC-AC-10001267,2,16733.00,2018-05-25,2017-09-30,Engagement Campaign
337,OFF-FA-10001754,5,7220.00,2018-05-19,2017-10-10,Loyalty Campaign
939,TEC-PH-10004042,4,22037.00,2017-11-26,2017-07-25,Conversion Campaign
1183,OFF-BI-10002049,6,16441.00,2017-08-19,2016-11-03,Engagement Campaign
717,OFF-BI-10004528,2,13442.00,2017-09-05,2017-04-10,Conversion Campaign
1245,OFF-BI-10004528,1,18454.00,2017-08-28,2017-01-04,Discount
395,OFF-PA-10002666,4,24139.00,2017-10-21,2017-04-15,Engagement Campaign
1463,OFF-PA-10002666,3,36507.00,2017-10-30,2016-11-12,Brand Awareness
1461,OFF-LA-10000414,1,26335.00,2017-10-08,2017-08-03,Seasonal Sale
256,OFF-AP-10004540,5,6380.00,2018-08-23,2017-12-05,Win-Back Campaign
296,OFF-AP-10004540,6,11417.00,2018-09-17,2017-09-24,Discount
315,OFF-AP-10000027,2,6352.00,2018-05-08,2017-10-01,Flash Sale
1012,OFF-AP-10000027,5,7341.00,2018-05-09,2017-10-29,Flash Sale
271,TEC-CO-10001449,7,11858.00,2017-09-08,2016-12-20,Flash Sale
938,TEC-CO-10001449,1,8330.00,2017-09-02,2017-05-06,Win-Back Campaign
979,TEC-CO-10001449,7,23471.00,2017-09-02,2016-09-12,Engagement Campaign
1580,OFF-PA-10001725,1,29952.00,2018-07-10,2018-01-24,Conversion Campaign
630,OFF-AP-10002670,4,15587.00,2018-05-05,2017-08-09,First-Time Buyer Campaign
1162,OFF-AP-10002670,4,24289.00,2018-05-16,2017-11-04,Product Launch
1355,TEC-AC-10000387,4,9560.00,2018-08-29,2017-08-19,Flash Sale
1160,OFF-PA-10003543,3,18094.00,2018-05-08,2018-01-18,Seasonal Sale
1293,OFF-PA-10003543,5,10907.00,2018-04-01,2017-04-13,Retargeting
720,OFF-FA-10002763,1,12075.00,2017-10-16,2017-07-31,Retargeting
1090,OFF-PA-10004782,1,21060.00,2017-12-30,2017-03-28,Product Launch
412,TEC-AC-10002558,4,23285.00,2018-02-12,2017-11-15,Product Launch
748,TEC-AC-10002558,2,9162.00,2018-02-07,2017-12-26,Win-Back Campaign
162,TEC-MA-10004002,4,12941.00,2018-08-09,2017-10-03,Flash Sale
625,TEC-MA-10004002,2,13986.00,2018-08-04,2017-07-06,First-Time Buyer Campaign
531,OFF-PA-10002499,3,35342.00,2018-03-30,2017-12-28,Product Launch
1121,OFF-PA-10002751,2,16453.00,2018-06-29,2017-09-13,First-Time Buyer Campaign
397,FUR-TA-10003715,4,16926.00,2018-01-22,2017-12-09,Seasonal Sale
925,OFF-PA-10004948,5,5103.00,2018-05-17,2017-11-03,Loyalty Campaign
1385,OFF-PA-10004948,3,10315.00,2018-05-06,2017-05-16,First-Time Buyer Campaign
417,OFF-PA-10004381,6,17087.00,2018-02-03,2017-03-30,Retargeting
1091,OFF-PA-10004381,6,31198.00,2018-02-05,2017-08-04,Product Launch
544,OFF-BI-10003655,4,14325.00,2018-02-09,2017-06-14,Win-Back Campaign
1432,OFF-BI-10003655,1,35827.00,2018-01-23,2017-02-14,Brand Awareness
511,FUR-TA-10004256,4,18712.00,2018-09-23,2018-05-04,Conversion Campaign
1158,OFF-PA-10004665,5,22521.00,2018-08-19,2018-01-17,Conversion Campaign
752,OFF-PA-10002893,6,12414.00,2018-02-13,2017-10-02,Engagement Campaign
646,TEC-AC-10002134,6,43404.00,2018-02-05,2017-06-19,Product Launch
1207,TEC-PH-10004700,3,32744.00,2018-08-20,2017-09-04,Seasonal Sale
1095,OFF-BI-10000591,3,38038.00,2018-05-04,2017-03-27,Product Launch
1566,OFF-BI-10000591,1,21265.00,2018-05-02,2017-09-19,Engagement Campaign
134,OFF-AR-10001315,1,21413.00,2018-07-04,2018-02-17,Seasonal Sale
779,TEC-AC-10002323,1,5923.00,2017-09-09,2016-09-07,Loyalty Campaign
1025,TEC-AC-10001772,2,14069.00,2018-08-06,2017-07-28,Discount
1152,OFF-AP-10000275,4,15090.00,2017-07-13,2017-01-13,Discount
1150,FUR-TA-10001857,7,14486.00,2018-02-22,2017-05-15,Win-Back Campaign
1476,FUR-TA-10001857,6,21220.00,2018-02-19,2017-07-16,Engagement Campaign
431,OFF-PA-10002137,6,26218.00,2018-03-28,2017-08-21,Seasonal Sale
983,OFF-AR-10001954,2,14195.00,2018-06-11,2018-02-06,Discount
626,TEC-PH-10002555,7,12383.00,2017-08-01,2016-09-23,Engagement Campaign
585,OFF-PA-10000157,7,12105.00,2017-03-18,2016-03-02,Retargeting
1425,TEC-PH-10000923,5,12506.00,2017-05-20,2017-01-19,First-Time Buyer Campaign
587,TEC-PH-10002807,4,40249.00,2017-09-16,2016-11-04,Product Launch
854,TEC-PH-10002807,7,17453.00,2017-08-23,2016-08-16,Engagement Campaign
1153,TEC-PH-10002807,5,14137.00,2017-09-11,2016-10-08,Discount
1398,OFF-BI-10001294,4,47466.00,2017-04-23,2016-10-24,Product Launch
486,TEC-MA-10003176,4,10797.00,2017-07-12,2016-09-21,Loyalty Campaign
699,OFF-AR-10003811,6,14324.00,2017-06-11,2017-02-05,Flash Sale
1290,OFF-AP-10003278,6,31717.00,2018-05-14,2017-08-28,Brand Awareness
248,OFF-AR-10004930,6,9922.00,2018-03-24,2017-08-18,Discount
1394,OFF-AR-10004930,7,49136.00,2018-03-13,2017-04-10,Brand Awareness
300,FUR-FU-10002813,3,9485.00,2018-08-28,2018-02-27,Retargeting
453,OFF-LA-10004055,4,17321.00,2018-06-05,2018-01-02,Discount
1069,OFF-FA-10004968,2,31736.00,2018-02-05,2017-06-26,Product Launch
670,OFF-PA-10003724,1,17939.00,2018-03-22,2017-08-26,Retargeting
1159,OFF-PA-10003724,3,44436.00,2018-02-25,2017-04-03,Product Launch
1197,OFF-PA-10003724,5,8759.00,2018-03-03,2017-02-24,Flash Sale
1353,OFF-PA-10003724,3,10793.00,2018-02-24,2017-10-07,First-Time Buyer Campaign
1516,OFF-PA-10003724,5,32768.00,2018-02-25,2017-10-14,Brand Awareness
1563,OFF-PA-10003724,4,5304.00,2018-03-01,2017-09-24,Flash Sale
406,OFF-AR-10001246,7,23046.00,2017-10-04,2016-09-16,Conversion Campaign
124,TEC-AC-10001101,7,29178.00,2018-05-23,2017-06-06,Product Launch
178,OFF-LA-10000121,5,13216.00,2017-10-08,2017-08-14,Flash Sale
1359,OFF-LA-10000121,3,18856.00,2017-09-15,2017-04-06,Conversion Campaign
733,TEC-CO-10001766,6,15180.00,2018-03-11,2017-08-19,Discount
1109,OFF-ST-10001291,6,13490.00,2017-05-14,2017-04-02,Discount
560,TEC-MA-10003337,7,30069.00,2018-03-19,2017-09-02,Seasonal Sale
1548,TEC-MA-10003337,4,46294.00,2018-03-26,2017-05-02,Product Launch
506,FUR-FU-10004415,7,22695.00,2018-01-23,2017-05-19,Seasonal Sale
932,FUR-FU-10004415,7,17272.00,2018-02-11,2017-11-09,Retargeting
228,TEC-PH-10001299,2,7412.00,2018-05-11,2017-11-27,Retargeting
553,OFF-AR-10001227,1,37123.00,2018-04-19,2017-12-12,Product Launch
833,TEC-PH-10000347,7,49164.00,2018-02-14,2017-11-12,Brand Awareness
1589,OFF-PA-10000955,6,9916.00,2017-08-15,2017-02-25,First-Time Buyer Campaign
1110,OFF-PA-10003651,4,35449.00,2017-08-25,2016-11-12,Seasonal Sale
1586,OFF-PA-10003651,3,44688.00,2017-09-12,2016-09-15,Brand Awareness
1445,TEC-PH-10001448,4,38804.00,2018-01-13,2017-06-13,Seasonal Sale
