OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-90906,CUST-19006,2018-01-03 01:54:00,2018-01-03 02:01:00,2018-01-03 02:23:00,2018-01-03 02:29:00,SHP-004,SUP-09,Retail PoS
OR-90914,CUST-03338,2023-11-18 23:01:00,2023-11-18 23:06:00,2023-11-18 23:25:00,2023-11-18 23:41:00,SHP-004,SUP-03,Retail PoS
OR-90916,CUST-11758,2023-07-19 15:32:00,2023-07-19 15:39:00,2023-07-19 15:56:00,2023-07-19 15:51:00,SHP-004,SUP-08,Retail PoS
OR-90917,CUST-12144,2023-11-17 04:33:00,2023-11-18 23:58:00,2023-12-02 11:42:00,2023-11-26 22:36:00,SHP-002,SUP-05,Online
OR-90918,CUST-09447,2024-07-04 05:17:00,2024-07-04 05:23:00,2024-07-04 05:47:00,2024-07-04 05:38:00,SHP-004,SUP-01,Retail PoS
OR-90934,CUST-14482,2018-10-20 15:05:00,2018-10-24 11:26:00,2018-10-24 21:54:00,2018-10-24 18:51:00,SHP-001,SUP-04,Online
OR-90935,CUST-10462,2023-10-22 02:47:00,2023-10-22 02:54:00,2023-10-22 03:10:00,2023-10-22 03:10:00,SHP-004,SUP-02,Retail PoS
OR-90939,CUST-01796,2014-01-31 08:03:00,2014-02-02 13:48:00,2014-02-11 11:46:00,2014-02-07 02:20:00,SHP-002,SUP-10,Online
OR-90941,CUST-04416,2019-11-03 12:49:00,2019-11-03 12:54:00,2019-11-03 13:15:00,2019-11-03 13:29:00,SHP-004,SUP-05,Retail PoS
OR-90946,CUST-19269,2016-05-12 02:59:00,2016-05-12 03:05:00,2016-05-12 03:27:00,2016-05-12 03:16:00,SHP-004,SUP-05,Retail PoS
OR-90957,CUST-11919,2023-08-26 21:39:00,2023-08-26 21:46:00,2023-08-26 22:07:00,2023-08-26 22:03:00,SHP-004,SUP-03,Retail PoS
OR-90958,CUST-10721,2019-06-26 13:34:00,2019-06-26 13:40:00,2019-06-26 14:01:00,2019-06-26 13:56:00,SHP-004,SUP-02,Retail PoS
OR-90959,CUST-12464,2002-07-12 11:03:00,2002-07-23 03:20:00,2002-07-27 17:06:00,2002-07-25 16:50:00,SHP-001,SUP-06,Online
OR-90964,CUST-05088,2024-04-30 02:02:00,2024-04-30 02:11:00,2024-04-30 02:26:00,2024-04-30 02:41:00,SHP-004,SUP-09,Retail PoS
OR-90970,CUST-13113,2024-03-31 00:39:00,2024-04-04 07:33:00,2024-04-12 14:44:00,2024-04-09 14:45:00,SHP-002,SUP-03,Online
OR-90971,CUST-10560,2024-04-12 18:20:00,2024-04-12 18:27:00,2024-04-12 18:43:00,2024-04-12 18:39:00,SHP-004,SUP-01,Retail PoS
OR-90976,CUST-16835,2023-10-26 17:28:00,2023-11-02 19:37:00,2023-11-14 21:11:00,2023-11-12 15:49:00,SHP-001,SUP-04,Online
OR-90981,CUST-09327,2023-01-24 15:17:00,2023-01-24 15:27:00,2023-01-24 15:37:00,2023-01-24 15:50:00,SHP-004,SUP-06,Retail PoS
OR-90983,CUST-16603,2010-03-24 07:53:00,2010-03-24 08:00:00,2010-03-24 08:17:00,2010-03-24 08:24:00,SHP-004,SUP-03,Retail PoS
OR-90984,CUST-12544,2023-09-19 13:49:00,2023-09-19 13:59:00,2023-09-19 14:19:00,2023-09-19 14:14:00,SHP-004,SUP-04,Retail PoS
OR-90986,CUST-08096,2016-02-03 10:23:00,2016-02-07 23:29:00,2016-02-12 01:59:00,2016-02-10 23:47:00,SHP-002,SUP-09,Online
OR-90998,CUST-01505,2022-12-17 16:49:00,2022-12-24 17:52:00,2022-12-28 12:26:00,2022-12-26 22:13:00,SHP-003,SUP-07,Online
OR-91000,CUST-10325,2023-08-28 17:50:00,2023-08-28 17:58:00,2023-08-28 18:17:00,2023-08-28 18:18:00,SHP-004,SUP-04,Retail PoS
OR-91012,CUST-14907,2023-12-13 10:20:00,2023-12-13 10:26:00,2023-12-13 10:49:00,2023-12-13 10:37:00,SHP-004,SUP-08,Retail PoS
OR-91014,CUST-11453,2010-10-03 18:57:00,2010-10-14 00:38:00,2010-10-25 10:31:00,2010-10-20 16:19:00,SHP-003,SUP-09,Online
OR-91021,CUST-05581,2014-08-12 18:06:00,2014-08-20 16:50:00,2014-08-25 08:23:00,2014-09-17 00:17:00,SHP-001,SUP-06,Online
OR-91026,CUST-15204,2018-05-21 12:28:00,2018-05-28 01:23:00,2018-06-16 15:10:00,2018-07-01 14:10:00,SHP-001,SUP-09,Online
OR-91027,CUST-12397,2015-01-09 15:56:00,2015-01-09 16:05:00,2015-01-09 16:24:00,2015-01-09 16:26:00,SHP-004,SUP-10,Retail PoS
OR-91032,CUST-02456,2023-10-01 15:15:00,2023-10-01 15:23:00,2023-10-01 15:40:00,2023-10-01 15:39:00,SHP-004,SUP-04,Retail PoS
OR-91037,CUST-06485,2012-06-28 13:38:00,2012-07-01 11:59:00,2012-07-07 13:53:00,2012-07-03 22:42:00,SHP-001,SUP-02,Online
OR-91042,CUST-00260,2024-06-07 00:14:00,2024-06-08 17:03:00,2024-06-20 18:25:00,2024-06-10 11:26:00,SHP-002,SUP-09,Online
OR-91045,CUST-16618,2023-03-28 03:57:00,2023-04-08 00:10:00,2023-04-17 11:41:00,2023-04-16 01:57:00,SHP-002,SUP-09,Online
OR-91075,CUST-07962,2019-10-22 06:10:00,2019-10-22 06:20:00,2019-10-22 06:38:00,2019-10-22 06:46:00,SHP-004,SUP-09,Retail PoS
OR-91081,CUST-16094,2023-07-12 00:56:00,2023-07-16 05:04:00,2023-07-20 14:21:00,2023-07-25 23:02:00,SHP-003,SUP-06,Online
OR-91087,CUST-03635,2024-07-02 11:05:00,2024-07-07 23:38:00,2024-07-25 14:19:00,2024-07-20 08:56:00,SHP-002,SUP-04,Online
OR-91095,CUST-05383,2020-01-10 08:56:00,2020-01-16 12:50:00,2020-02-01 17:51:00,2020-02-29 12:05:00,SHP-001,SUP-03,Online
OR-91103,CUST-02988,2017-11-30 19:36:00,2017-11-30 19:44:00,2017-11-30 19:57:00,2017-11-30 20:15:00,SHP-004,SUP-04,Retail PoS
OR-91107,CUST-18824,2023-10-31 19:23:00,2023-11-11 13:50:00,2023-11-22 07:38:00,2023-12-06 01:27:00,SHP-001,SUP-04,Online
OR-91110,CUST-17947,2022-02-06 18:52:00,2022-02-11 02:10:00,2022-03-03 16:26:00,2022-02-22 09:05:00,SHP-002,SUP-04,Online
OR-91113,CUST-09447,2024-01-01 18:49:00,2024-01-04 22:10:00,2024-01-23 01:55:00,2024-01-08 06:48:00,SHP-002,SUP-04,Online
OR-91120,CUST-05509,2021-01-20 00:29:00,2021-01-29 13:26:00,2021-02-14 20:14:00,2021-02-16 12:45:00,SHP-002,SUP-06,Online
OR-91121,CUST-03441,2021-10-27 12:39:00,2021-10-30 01:09:00,2021-11-14 12:22:00,2021-11-05 19:59:00,SHP-003,SUP-03,Online
OR-91131,CUST-19660,2022-04-11 23:15:00,2022-04-13 00:14:00,2022-04-30 14:41:00,2022-04-24 12:16:00,SHP-002,SUP-08,Online
OR-91152,CUST-18610,2024-06-17 09:41:00,2024-06-21 07:36:00,2024-07-11 17:54:00,2024-08-04 19:56:00,SHP-002,SUP-04,Online
OR-91163,CUST-10677,2020-05-25 00:16:00,2020-05-25 00:23:00,2020-05-25 00:42:00,2020-05-25 00:38:00,SHP-004,SUP-07,Retail PoS
OR-91165,CUST-17152,2022-09-30 20:32:00,2022-09-30 20:37:00,2022-09-30 21:00:00,2022-09-30 20:53:00,SHP-004,SUP-06,Retail PoS
OR-91166,CUST-04527,2018-02-20 04:02:00,2018-02-21 13:26:00,2018-02-26 08:03:00,2018-02-24 02:47:00,SHP-003,SUP-09,Online
OR-91167,CUST-08158,2014-06-17 17:59:00,2014-06-17 18:05:00,2014-06-17 18:29:00,2014-06-17 18:38:00,SHP-004,SUP-04,Retail PoS
OR-91168,CUST-19121,2019-10-10 21:31:00,2019-10-10 21:39:00,2019-10-10 21:57:00,2019-10-10 21:54:00,SHP-004,SUP-07,Retail PoS
OR-91170,CUST-05013,2023-11-16 07:51:00,2023-11-17 19:56:00,2023-12-06 02:09:00,2023-11-19 22:19:00,SHP-002,SUP-07,Online
OR-91181,CUST-09562,2012-11-17 13:08:00,2012-11-27 14:26:00,2012-12-03 02:35:00,2012-12-25 21:45:00,SHP-002,SUP-07,Online
OR-91183,CUST-08345,2024-04-17 05:08:00,2024-04-26 04:45:00,2024-05-15 13:13:00,2024-05-20 01:32:00,SHP-002,SUP-04,Online
OR-91189,CUST-19723,2024-05-19 15:56:00,2024-05-28 19:37:00,2024-06-08 21:18:00,2024-06-01 23:04:00,SHP-003,SUP-08,Online
OR-91190,CUST-02014,2020-05-25 17:31:00,2020-05-27 04:34:00,2020-06-08 09:44:00,2020-06-05 19:32:00,SHP-002,SUP-04,Online
OR-91194,CUST-00866,2020-12-30 18:05:00,2020-12-30 18:14:00,2020-12-30 18:31:00,2020-12-30 18:30:00,SHP-004,SUP-10,Retail PoS
OR-91207,CUST-00742,2023-08-31 19:52:00,2023-09-06 07:43:00,2023-09-12 23:39:00,2023-09-07 09:00:00,SHP-001,SUP-03,Online
OR-91218,CUST-01447,2015-11-21 14:07:00,2015-11-23 07:04:00,2015-12-11 22:55:00,2015-12-07 14:51:00,SHP-003,SUP-04,Online
OR-91226,CUST-00525,2006-10-27 19:15:00,2006-10-30 20:14:00,2006-11-20 04:55:00,2006-11-06 05:08:00,SHP-002,SUP-09,Online
OR-91236,CUST-17433,2024-06-24 15:38:00,2024-06-24 15:47:00,2024-06-24 15:58:00,2024-06-24 15:53:00,SHP-004,SUP-01,Retail PoS
OR-91237,CUST-06321,2021-12-04 16:35:00,2021-12-06 20:42:00,2021-12-18 19:42:00,2021-12-09 05:33:00,SHP-003,SUP-06,Online
OR-91244,CUST-09335,2021-11-02 11:29:00,2021-11-02 11:34:00,2021-11-02 11:58:00,2021-11-02 12:00:00,SHP-004,SUP-06,Retail PoS
OR-91247,CUST-06586,2015-03-21 20:54:00,2015-03-24 05:35:00,2015-04-03 06:43:00,2015-03-29 15:44:00,SHP-001,SUP-01,Online
OR-91257,CUST-18939,2022-08-27 23:01:00,2022-09-07 03:33:00,2022-09-07 11:19:00,2022-09-07 03:17:00,SHP-001,SUP-04,Online
OR-91258,CUST-06219,2022-12-20 19:59:00,2022-12-30 21:46:00,2023-01-20 15:11:00,2023-01-22 18:22:00,SHP-001,SUP-05,Online
OR-91262,CUST-10433,2024-06-07 05:57:00,2024-06-12 07:35:00,2024-06-29 00:45:00,2024-07-15 06:42:00,SHP-003,SUP-08,Online
OR-91268,CUST-18383,2018-03-19 05:35:00,2018-03-19 05:42:00,2018-03-19 05:58:00,2018-03-19 06:14:00,SHP-004,SUP-04,Retail PoS
OR-91294,CUST-19739,2022-10-21 13:45:00,2022-10-21 13:54:00,2022-10-21 14:06:00,2022-10-21 14:23:00,SHP-004,SUP-05,Retail PoS
OR-91298,CUST-13416,2022-09-18 22:56:00,2022-09-24 04:15:00,2022-10-02 19:59:00,2022-09-25 23:42:00,SHP-001,SUP-01,Online
OR-91301,CUST-02072,2024-05-25 15:17:00,2024-05-30 09:01:00,2024-06-19 12:31:00,2024-06-06 08:12:00,SHP-003,SUP-02,Online
OR-91302,CUST-06812,2022-01-05 11:39:00,2022-01-05 11:45:00,2022-01-05 12:09:00,2022-01-05 11:58:00,SHP-004,SUP-07,Retail PoS
OR-91317,CUST-15431,2024-06-06 09:30:00,2024-06-09 13:41:00,2024-06-22 20:55:00,2024-07-16 06:23:00,SHP-001,SUP-08,Online
OR-91319,CUST-16667,2024-06-29 12:51:00,2024-07-06 16:39:00,2024-07-22 01:52:00,2024-07-12 02:53:00,SHP-002,SUP-07,Online
OR-91328,CUST-01966,2024-04-07 19:08:00,2024-04-07 19:13:00,2024-04-07 19:34:00,2024-04-07 19:26:00,SHP-004,SUP-01,Retail PoS
OR-91358,CUST-10251,2023-08-28 16:36:00,2023-09-01 21:58:00,2023-09-18 17:54:00,2023-09-05 15:43:00,SHP-001,SUP-02,Online
OR-91359,CUST-09867,2016-04-16 07:05:00,2016-04-24 12:43:00,2016-05-05 00:36:00,2016-05-08 08:01:00,SHP-001,SUP-04,Online
OR-91361,CUST-06065,2024-01-18 15:51:00,2024-01-22 18:53:00,2024-01-28 02:47:00,2024-01-26 15:06:00,SHP-002,SUP-02,Online
OR-91366,CUST-08584,2022-05-05 20:15:00,2022-05-12 11:10:00,2022-05-19 10:25:00,2022-05-28 02:50:00,SHP-001,SUP-09,Online
OR-91369,CUST-12171,2020-01-09 00:08:00,2020-01-10 18:40:00,2020-01-22 14:40:00,2020-01-19 00:28:00,SHP-001,SUP-06,Online
OR-91376,CUST-15457,2022-06-11 16:32:00,2022-06-11 16:37:00,2022-06-11 16:55:00,2022-06-11 16:52:00,SHP-004,SUP-04,Retail PoS
OR-91378,CUST-13760,2009-01-25 01:49:00,2009-02-04 21:47:00,2009-02-12 10:19:00,2009-02-09 12:13:00,SHP-003,SUP-01,Online
OR-91386,CUST-03030,2005-04-03 09:23:00,2005-04-03 09:31:00,2005-04-03 09:43:00,2005-04-03 09:40:00,SHP-004,SUP-04,Retail PoS
OR-91396,CUST-14789,2023-11-09 04:15:00,2023-11-18 13:20:00,2023-12-01 23:02:00,2023-11-28 23:06:00,SHP-003,SUP-04,Online
OR-91399,CUST-17566,2017-05-25 17:05:00,2017-05-28 07:22:00,2017-06-08 04:47:00,2017-06-02 14:25:00,SHP-001,SUP-04,Online
OR-91409,CUST-04877,2022-01-16 21:37:00,2022-01-16 21:46:00,2022-01-16 22:00:00,2022-01-16 21:52:00,SHP-004,SUP-09,Retail PoS
OR-91425,CUST-16724,2016-04-29 00:30:00,2016-05-03 09:09:00,2016-05-15 22:30:00,2016-05-08 04:38:00,SHP-003,SUP-07,Online
OR-91431,CUST-00124,2022-12-02 12:34:00,2022-12-10 02:38:00,2022-12-12 10:31:00,2022-12-11 19:57:00,SHP-002,SUP-09,Online
OR-91442,CUST-16405,2023-09-13 23:31:00,2023-09-13 23:41:00,2023-09-13 23:59:00,2023-09-14 00:02:00,SHP-004,SUP-10,Retail PoS
OR-91461,CUST-05493,2020-12-25 22:21:00,2020-12-31 01:15:00,2021-01-16 00:13:00,2021-01-01 02:15:00,SHP-002,SUP-04,Online
OR-91463,CUST-12136,2023-10-12 10:35:00,2023-10-12 10:41:00,2023-10-12 10:55:00,2023-10-12 11:04:00,SHP-004,SUP-02,Retail PoS
OR-91464,CUST-16677,2018-10-08 04:57:00,2018-10-10 14:17:00,2018-10-11 10:36:00,2018-10-11 00:11:00,SHP-001,SUP-01,Online
OR-91469,CUST-00372,2019-02-25 12:46:00,2019-03-06 09:17:00,2019-03-11 17:40:00,2019-03-08 15:59:00,SHP-003,SUP-10,Online
OR-91484,CUST-07705,2024-04-06 18:50:00,2024-04-09 04:31:00,2024-04-16 13:33:00,2024-04-14 01:15:00,SHP-001,SUP-03,Online
OR-91498,CUST-08876,2015-09-27 07:24:00,2015-09-27 07:29:00,2015-09-27 07:51:00,2015-09-27 07:40:00,SHP-004,SUP-05,Retail PoS
OR-91500,CUST-00146,2024-05-03 08:12:00,2024-05-13 17:45:00,2024-06-02 16:43:00,2024-05-15 15:46:00,SHP-002,SUP-07,Online
OR-91525,CUST-07266,2023-06-27 20:49:00,2023-07-01 13:44:00,2023-07-01 19:28:00,2023-07-01 17:54:00,SHP-001,SUP-08,Online
OR-91538,CUST-16966,2020-12-13 21:33:00,2020-12-13 21:42:00,2020-12-13 22:02:00,2020-12-13 22:04:00,SHP-004,SUP-04,Retail PoS
OR-91541,CUST-12831,2021-12-08 19:30:00,2021-12-14 17:52:00,2021-12-30 12:56:00,2022-01-13 21:40:00,SHP-001,SUP-08,Online
OR-91545,CUST-07410,2022-04-14 18:36:00,2022-04-14 18:45:00,2022-04-14 18:59:00,2022-04-14 19:14:00,SHP-004,SUP-06,Retail PoS
OR-91547,CUST-18131,2024-01-31 19:26:00,2024-02-10 15:12:00,2024-02-11 18:04:00,2024-02-17 01:24:00,SHP-002,SUP-05,Online
OR-91551,CUST-11284,2024-01-09 21:11:00,2024-01-15 06:02:00,2024-02-01 21:02:00,2024-02-06 07:11:00,SHP-002,SUP-04,Online
OR-91565,CUST-06688,2024-03-01 12:29:00,2024-03-01 12:35:00,2024-03-01 12:56:00,2024-03-01 12:56:00,SHP-004,SUP-10,Retail PoS
OR-91566,CUST-10771,2013-10-31 15:13:00,2013-11-11 10:35:00,2013-11-11 12:40:00,2013-11-11 04:03:00,SHP-001,SUP-07,Online
OR-91570,CUST-06197,2011-09-18 02:18:00,2011-09-19 18:51:00,2011-09-23 14:51:00,2011-09-21 15:44:00,SHP-002,SUP-04,Online
OR-91578,CUST-10578,2015-03-19 23:07:00,2015-03-28 14:31:00,2015-04-14 00:11:00,2015-04-03 21:35:00,SHP-001,SUP-02,Online
OR-91584,CUST-19220,2015-06-25 23:18:00,2015-06-27 17:06:00,2015-07-08 12:35:00,2015-08-06 06:51:00,SHP-003,SUP-09,Online
OR-91599,CUST-03932,2023-08-14 09:57:00,2023-08-17 06:06:00,2023-08-27 03:01:00,2023-08-20 19:58:00,SHP-001,SUP-02,Online
OR-91605,CUST-05665,2024-05-07 09:44:00,2024-05-07 09:49:00,2024-05-07 10:14:00,2024-05-07 10:11:00,SHP-004,SUP-03,Retail PoS
OR-91619,CUST-09078,2023-11-07 04:30:00,2023-11-12 06:11:00,2023-11-22 05:04:00,2023-11-14 03:21:00,SHP-001,SUP-10,Online
OR-91621,CUST-01176,2023-04-13 18:06:00,2023-04-16 08:07:00,2023-05-04 01:38:00,2023-04-24 10:40:00,SHP-002,SUP-04,Online
OR-91646,CUST-03355,2019-06-06 21:46:00,2019-06-17 14:45:00,2019-06-23 17:54:00,2019-06-18 22:24:00,SHP-002,SUP-07,Online
OR-91652,CUST-02154,2022-07-16 17:11:00,2022-07-26 13:32:00,2022-07-28 05:24:00,2022-07-27 18:46:00,SHP-005,SUP-10,Retail PoS
OR-91655,CUST-17251,2018-09-15 17:09:00,2018-09-22 16:43:00,2018-09-22 23:41:00,2018-09-22 12:41:00,SHP-001,SUP-06,Online
OR-91659,CUST-14680,2023-09-06 03:59:00,2023-09-12 15:02:00,2023-09-25 18:02:00,2023-10-11 18:56:00,SHP-002,SUP-09,Online
OR-91660,CUST-06233,2024-06-09 14:00:00,2024-06-20 12:31:00,2024-07-11 01:00:00,2024-06-21 15:01:00,SHP-001,SUP-09,Online
OR-91662,CUST-19154,2022-04-03 09:51:00,2022-04-10 19:29:00,2022-04-29 05:00:00,2022-04-16 03:04:00,SHP-002,SUP-04,Online
OR-91664,CUST-13730,2021-04-05 00:55:00,2021-04-05 01:00:00,2021-04-05 01:21:00,2021-04-05 01:34:00,SHP-004,SUP-09,Retail PoS
OR-91667,CUST-13527,2013-03-25 23:19:00,2013-04-03 05:02:00,2013-04-15 11:40:00,2013-05-09 13:46:00,SHP-002,SUP-06,Online
OR-91674,CUST-17626,2023-12-06 20:21:00,2023-12-12 05:43:00,2023-12-14 10:09:00,2023-12-18 21:53:00,SHP-003,SUP-07,Online
OR-91680,CUST-02304,2023-07-23 12:36:00,2023-08-02 07:04:00,2023-08-12 06:49:00,2023-08-09 03:34:00,SHP-001,SUP-07,Online
OR-91684,CUST-10918,2023-06-13 05:32:00,2023-06-20 20:15:00,2023-07-02 04:00:00,2023-07-11 01:04:00,SHP-003,SUP-04,Online
OR-91700,CUST-05690,2022-10-26 01:14:00,2022-10-26 01:22:00,2022-10-26 01:40:00,2022-10-26 01:32:00,SHP-004,SUP-01,Retail PoS
OR-91714,CUST-12770,2023-07-02 15:42:00,2023-07-11 21:27:00,2023-07-19 17:30:00,2023-07-16 15:52:00,SHP-001,SUP-01,Online
OR-91719,CUST-00095,2010-09-12 04:25:00,2010-09-19 13:21:00,2010-10-05 12:16:00,2010-10-23 22:20:00,SHP-003,SUP-04,Online
OR-91720,CUST-17847,2021-01-02 02:44:00,2021-01-06 05:07:00,2021-01-21 00:28:00,2021-01-10 01:04:00,SHP-005,SUP-10,Retail PoS
OR-91724,CUST-03689,2023-01-28 20:36:00,2023-01-28 20:41:00,2023-01-28 21:02:00,2023-01-28 21:11:00,SHP-004,SUP-09,Retail PoS
OR-91731,CUST-15318,2024-04-09 17:41:00,2024-04-11 17:30:00,2024-04-15 11:40:00,2024-04-13 13:06:00,SHP-002,SUP-03,Online
OR-91764,CUST-07985,2023-03-16 16:57:00,2023-03-16 17:04:00,2023-03-16 17:20:00,2023-03-16 17:24:00,SHP-004,SUP-07,Retail PoS
OR-91765,CUST-04547,2023-07-10 10:54:00,2023-07-10 11:03:00,2023-07-10 11:19:00,2023-07-10 11:34:00,SHP-004,SUP-02,Retail PoS
OR-91767,CUST-08931,2017-03-17 15:10:00,2017-03-24 23:46:00,2017-03-27 06:58:00,2017-04-07 01:20:00,SHP-003,SUP-10,Online
OR-91768,CUST-03684,2024-05-01 04:09:00,2024-05-02 21:05:00,2024-05-19 20:45:00,2024-05-05 01:13:00,SHP-001,SUP-07,Online
OR-91782,CUST-19099,2023-06-11 03:04:00,2023-06-11 03:14:00,2023-06-11 03:24:00,2023-06-11 03:31:00,SHP-004,SUP-09,Retail PoS
OR-91787,CUST-05719,2022-08-17 02:04:00,2022-08-26 09:36:00,2022-08-28 21:33:00,2022-08-28 04:10:00,SHP-002,SUP-07,Online
OR-91797,CUST-18555,2023-03-19 10:50:00,2023-03-22 11:52:00,2023-03-23 19:50:00,2023-03-23 12:29:00,SHP-002,SUP-04,Online
OR-91803,CUST-15682,2021-11-24 07:19:00,2021-11-25 18:04:00,2021-12-10 02:07:00,2021-11-29 08:17:00,SHP-002,SUP-04,Online
OR-91805,CUST-03485,2024-06-04 16:29:00,2024-06-12 04:02:00,2024-06-15 01:02:00,2024-06-13 19:45:00,SHP-001,SUP-01,Online
OR-91809,CUST-16771,2024-03-24 12:07:00,2024-03-31 06:13:00,2024-04-19 11:13:00,2024-04-04 20:16:00,SHP-001,SUP-06,Online
OR-91810,CUST-04551,2022-06-17 18:30:00,2022-06-20 22:08:00,2022-06-30 11:25:00,2022-06-23 22:11:00,SHP-003,SUP-03,Online
OR-91815,CUST-14737,2024-06-23 17:50:00,2024-06-23 17:58:00,2024-06-23 18:14:00,2024-06-23 18:09:00,SHP-004,SUP-07,Retail PoS
OR-91817,CUST-13560,2024-02-26 00:45:00,2024-03-05 03:06:00,2024-03-10 04:45:00,2024-03-06 08:35:00,SHP-003,SUP-04,Online
OR-91827,CUST-01445,2022-06-28 19:24:00,2022-07-02 11:35:00,2022-07-23 01:40:00,2022-07-04 08:38:00,SHP-002,SUP-10,Online
OR-91828,CUST-15837,2022-11-27 08:27:00,2022-11-27 08:32:00,2022-11-27 08:57:00,2022-11-27 09:04:00,SHP-004,SUP-03,Retail PoS
OR-91835,CUST-00060,2023-07-19 09:03:00,2023-07-19 09:08:00,2023-07-19 09:33:00,2023-07-19 09:31:00,SHP-004,SUP-03,Retail PoS
OR-91845,CUST-15413,2023-06-12 08:56:00,2023-06-18 17:24:00,2023-06-28 01:23:00,2023-06-24 02:18:00,SHP-001,SUP-04,Online
OR-91849,CUST-05681,2021-05-17 07:00:00,2021-05-20 04:07:00,2021-05-24 20:25:00,2021-05-22 03:25:00,SHP-002,SUP-06,Online
OR-91854,CUST-09507,2015-02-02 13:01:00,2015-02-12 12:34:00,2015-02-18 06:48:00,2015-02-15 22:05:00,SHP-003,SUP-01,Online
OR-91861,CUST-16240,2022-04-22 17:39:00,2022-04-30 20:56:00,2022-05-07 23:47:00,2022-05-07 09:14:00,SHP-003,SUP-10,Online
OR-91866,CUST-12754,2023-05-12 04:15:00,2023-05-19 18:00:00,2023-05-24 08:32:00,2023-05-20 18:33:00,SHP-001,SUP-09,Online
OR-91867,CUST-08518,2017-11-15 18:49:00,2017-11-19 16:11:00,2017-11-21 22:19:00,2017-11-20 22:42:00,SHP-003,SUP-05,Online
OR-91871,CUST-04093,2024-05-07 07:19:00,2024-05-14 16:29:00,2024-05-18 18:18:00,2024-05-17 21:29:00,SHP-003,SUP-06,Online
OR-91873,CUST-06666,2023-04-17 17:43:00,2023-04-17 17:53:00,2023-04-17 18:12:00,2023-04-17 18:04:00,SHP-004,SUP-03,Retail PoS
OR-91880,CUST-19492,2023-03-24 18:25:00,2023-04-04 16:01:00,2023-04-11 20:41:00,2023-04-06 08:11:00,SHP-002,SUP-09,Online
OR-91894,CUST-08804,2016-07-03 12:38:00,2016-07-03 12:47:00,2016-07-03 13:02:00,2016-07-03 13:03:00,SHP-004,SUP-07,Retail PoS
OR-91899,CUST-03335,2023-05-17 11:47:00,2023-05-22 14:37:00,2023-05-25 00:11:00,2023-05-23 23:37:00,SHP-001,SUP-08,Online
OR-91900,CUST-08324,2019-06-14 06:00:00,2019-06-22 01:24:00,2019-07-06 09:12:00,2019-08-03 04:05:00,SHP-001,SUP-06,Online
OR-91911,CUST-02767,2023-03-03 03:45:00,2023-03-07 12:46:00,2023-03-21 20:47:00,2023-03-20 10:24:00,SHP-002,SUP-07,Online
OR-91915,CUST-02165,2022-10-26 16:42:00,2022-10-28 06:58:00,2022-11-01 02:33:00,2022-10-29 15:51:00,SHP-002,SUP-07,Online
OR-91924,CUST-02334,2022-05-10 19:44:00,2022-05-21 08:43:00,2022-06-06 23:05:00,2022-06-11 20:29:00,SHP-001,SUP-07,Online
OR-91927,CUST-16101,2024-05-12 22:09:00,2024-05-12 22:14:00,2024-05-12 22:30:00,2024-05-12 22:39:00,SHP-004,SUP-04,Retail PoS
OR-91930,CUST-17876,2021-10-29 02:06:00,2021-10-29 02:16:00,2021-10-29 02:33:00,2021-10-29 02:30:00,SHP-004,SUP-07,Retail PoS
OR-91943,CUST-00200,2023-11-10 13:27:00,2023-11-14 05:21:00,2023-11-14 10:49:00,2023-11-14 01:48:00,SHP-001,SUP-03,Online
OR-91964,CUST-00356,2024-03-08 00:35:00,2024-03-15 06:32:00,2024-04-04 17:55:00,2024-04-02 03:47:00,SHP-003,SUP-10,Online
OR-91968,CUST-13987,2016-05-30 06:34:00,2016-05-30 06:41:00,2016-05-30 06:54:00,2016-05-30 07:14:00,SHP-004,SUP-04,Retail PoS
OR-91969,CUST-13222,2011-09-29 23:10:00,2011-10-05 13:37:00,2011-10-08 03:24:00,2011-10-06 13:41:00,SHP-001,SUP-07,Online
OR-91970,CUST-10258,2023-06-11 00:07:00,2023-06-21 01:45:00,2023-07-11 21:11:00,2023-07-09 06:31:00,SHP-001,SUP-10,Online
OR-91972,CUST-09817,2016-10-26 02:15:00,2016-10-26 02:22:00,2016-10-26 02:42:00,2016-10-26 02:47:00,SHP-004,SUP-07,Retail PoS
OR-91982,CUST-00113,2017-04-28 18:24:00,2017-05-02 09:14:00,2017-05-19 21:02:00,2017-06-06 00:35:00,SHP-001,SUP-04,Online
OR-91986,CUST-13515,2023-10-25 01:24:00,2023-10-29 08:31:00,2023-11-02 07:39:00,2023-10-31 13:19:00,SHP-003,SUP-02,Online
OR-91988,CUST-05350,2020-11-17 19:13:00,2020-11-24 07:14:00,2020-11-27 14:39:00,2020-11-26 14:20:00,SHP-002,SUP-03,Online
OR-91990,CUST-07835,2019-12-04 14:48:00,2019-12-04 14:54:00,2019-12-04 15:18:00,2019-12-04 15:25:00,SHP-004,SUP-07,Retail PoS
OR-91992,CUST-07154,2024-04-16 13:31:00,2024-04-20 23:07:00,2024-04-24 10:00:00,2024-04-23 04:48:00,SHP-001,SUP-01,Online
OR-92008,CUST-10615,2014-08-28 03:44:00,2014-08-31 01:09:00,2014-09-11 10:43:00,2014-09-04 00:44:00,SHP-001,SUP-09,Online
