metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
11005,1205,14768,1351,1070,1128,2017-11-02
11006,1205,18223,1816,1570,890,2017-11-04
11007,1206,12051,344,15,275,2016-11-08
11008,1206,14248,1263,380,974,2016-11-07
11009,1206,16922,619,364,95,2016-11-06
11010,1206,20814,1129,875,944,2016-11-12
11011,1206,13352,687,247,669,2016-11-11
11012,1206,15420,1785,1623,311,2016-11-03
11013,1206,14193,1466,1431,889,2016-11-09
11014,1206,7901,439,225,385,2016-11-04
11015,1206,14080,953,455,220,2016-11-05
11016,1206,24482,829,722,734,2016-11-10
11017,1207,3975,174,37,113,2017-07-13
11018,1207,6361,419,230,118,2017-07-25
11019,1207,5614,273,5,196,2017-07-19
11020,1207,22788,2202,945,1575,2017-07-11
11021,1207,21608,541,534,61,2017-07-15
11022,1207,11563,766,48,621,2017-07-17
11023,1207,21165,2008,327,1569,2017-07-03
11024,1207,12724,1464,1123,610,2017-07-09
11025,1207,24209,1084,721,1045,2017-07-07
11026,1207,22549,2195,400,1238,2017-07-12
11027,1208,19019,1880,372,74,2016-02-25
11028,1208,3385,309,219,127,2016-02-23
11029,1208,20591,1354,1122,994,2016-02-26
11030,1208,17404,1702,1587,6,2016-03-01
11031,1208,22464,1182,985,953,2016-02-29
11032,1208,6659,580,153,306,2016-03-03
11033,1208,8018,844,707,123,2016-02-27
11034,1208,10878,506,204,179,2016-03-05
11035,1208,8749,997,412,655,2016-03-04
11036,1208,4243,405,2,211,2016-02-24
11037,1208,4727,186,136,156,2016-03-02
11038,1208,19494,1749,855,1109,2016-02-22
11039,1209,14352,1551,215,942,2016-04-28
11040,1209,6418,205,172,125,2016-04-27
11041,1209,8355,956,611,36,2016-05-01
11042,1209,23685,1773,738,867,2016-05-02
11043,1209,24417,2531,2364,295,2016-05-20
11044,1209,12032,1126,395,613,2016-04-29
11045,1209,16046,1145,640,344,2016-05-16
11046,1209,24947,2937,714,1086,2016-05-08
11047,1210,24326,1452,940,1449,2017-02-18
11048,1210,4697,279,120,115,2017-02-15
11049,1210,17017,2009,426,148,2017-02-25
11050,1210,22396,1065,513,458,2017-02-23
11051,1210,13795,1498,482,60,2017-02-17
11052,1210,3000,354,30,286,2017-02-11
11053,1210,4441,105,72,94,2017-02-12
11054,1210,14813,1686,1275,946,2017-02-07
11055,1211,17594,762,149,723,2017-04-02
11056,1211,11359,778,593,730,2017-03-16
11057,1211,23043,2597,1871,2030,2017-03-28
11058,1211,17700,884,593,81,2017-03-10
11059,1211,17718,1728,1621,760,2017-04-08
11060,1211,7489,828,345,793,2017-03-19
11061,1211,17396,1133,586,776,2017-03-01
11062,1211,7353,293,146,131,2017-02-24
11063,1211,9371,209,128,99,2017-03-13
11064,1211,16063,353,6,209,2017-03-18
11065,1212,15453,1558,611,877,2016-06-01
11066,1212,13367,1486,71,731,2016-06-02
11067,1212,15962,642,564,308,2016-06-20
11068,1212,12589,992,752,327,2016-06-21
11069,1212,9748,667,384,598,2016-06-13
11070,1212,9724,792,664,122,2016-06-22
11071,1212,16951,1885,1509,1816,2016-06-23
11072,1212,17713,1855,1442,1812,2016-06-14
11073,1212,8180,910,279,845,2016-06-27
11074,1212,8690,867,755,798,2016-06-25
11075,1212,4880,385,227,57,2016-06-15
11076,1212,18966,1677,303,542,2016-06-19
11077,1212,18949,1043,369,161,2016-06-26
11078,1212,6302,153,75,108,2016-06-11
11079,1212,9494,383,117,293,2016-06-16
11080,1213,14864,714,200,435,2017-09-17
11081,1213,23137,1676,1535,1347,2017-09-30
11082,1213,24641,715,457,644,2017-09-28
11083,1213,7435,874,810,307,2017-09-21
11084,1213,6341,316,279,269,2017-10-01
11085,1213,15361,1531,79,737,2017-09-26
11086,1213,22303,2498,535,365,2017-10-02
11087,1213,13548,1292,229,808,2017-09-18
11088,1213,21829,2490,2056,74,2017-09-25
11089,1213,18232,2122,767,1280,2017-09-24
11090,1213,6124,573,433,382,2017-09-22
11091,1213,18106,702,547,537,2017-09-20
11092,1213,17234,1564,1450,82,2017-09-19
11093,1214,7561,155,135,146,2017-05-25
11094,1214,3378,273,29,236,2017-05-20
11095,1214,23518,1168,1118,805,2017-06-04
11096,1214,5608,304,138,152,2017-05-26
11097,1214,4090,388,267,54,2017-05-23
11098,1214,23619,1969,605,674,2017-05-30
11099,1214,4777,455,207,220,2017-06-01
11100,1214,8641,583,148,273,2017-05-28
11101,1214,3466,278,176,81,2017-05-21
11102,1214,12664,759,553,382,2017-06-09
11103,1215,8148,837,178,126,2016-12-21
11104,1215,19688,687,421,356,2016-12-27
11105,1215,15744,950,10,909,2016-12-28
11106,1215,23793,1051,574,205,2017-01-05
11107,1215,16117,1380,384,994,2017-01-01
11108,1215,19207,708,667,240,2016-12-24
11109,1215,18897,1295,820,1135,2016-12-22
11110,1215,12435,632,239,365,2017-01-02
11111,1215,17907,1181,1079,1145,2017-01-06
11112,1215,5636,286,74,79,2016-12-30
11113,1215,23471,2480,2305,775,2016-12-25
11114,1215,14069,437,330,267,2016-12-13
11115,1216,5483,582,219,375,2017-03-25
11116,1216,19181,1422,582,912,2017-03-24
11117,1216,11747,1229,828,601,2017-03-22
11118,1216,13170,293,275,37,2017-04-01
11119,1216,21782,1197,612,93,2017-03-30
11120,1216,12519,1388,718,831,2017-03-28
11121,1217,13526,670,57,337,2017-06-22
11122,1217,17173,1406,1085,1244,2017-06-15
11123,1217,16761,1542,693,96,2017-06-17
11124,1217,18297,835,442,148,2017-06-19
11125,1217,15182,1521,559,264,2017-06-26
11126,1217,17689,1821,1304,711,2017-06-25
11127,1217,6838,693,657,192,2017-07-03
11128,1217,22020,1095,330,246,2017-07-10
11129,1217,23921,1125,613,856,2017-07-05
11130,1217,23077,1112,184,697,2017-07-01
11131,1217,15861,976,700,970,2017-06-28
11132,1217,16817,715,492,661,2017-06-21
11133,1218,10640,1171,466,680,2017-09-29
11134,1218,12405,1487,1082,713,2017-10-08
11135,1218,10350,602,30,555,2017-09-24
11136,1218,6103,667,590,200,2017-10-04
11137,1218,18522,1382,613,712,2017-09-28
11138,1218,19892,1976,1779,786,2017-10-03
11139,1219,19633,2145,1726,178,2017-04-26
11140,1219,8730,881,367,568,2017-04-27
11141,1219,4446,490,46,215,2017-05-11
11142,1219,13723,392,235,15,2017-04-30
11143,1219,15747,1548,1464,1355,2017-04-20
11144,1219,6268,343,18,201,2017-04-22
11145,1219,9622,990,604,971,2017-04-23
11146,1219,17285,395,370,315,2017-05-08
11147,1219,22062,1180,20,776,2017-05-02
11148,1219,13324,625,530,241,2017-05-03
11149,1219,10524,553,183,5,2017-05-01
11150,1219,17198,369,343,233,2017-04-28
11151,1219,4146,331,184,113,2017-05-07
11152,1220,15366,673,297,650,2016-12-15
11153,1220,12976,693,163,385,2016-12-14
11154,1220,5847,548,522,472,2016-12-12
11155,1220,12171,605,170,573,2016-12-11
11156,1220,8954,811,137,791,2016-12-09
11157,1220,6843,708,519,530,2016-12-08
11158,1221,11477,741,324,736,2017-06-07
11159,1221,21884,608,593,185,2017-05-30
11160,1221,11764,480,348,301,2017-05-19
11161,1221,7950,576,471,481,2017-05-22
11162,1221,22302,1211,150,954,2017-06-03
11163,1221,11164,783,263,136,2017-06-02
11164,1221,3772,117,31,24,2017-05-27
11165,1221,15612,1381,687,1182,2017-05-29
11166,1221,22459,1121,369,1119,2017-06-15
11167,1221,20376,1579,1541,552,2017-06-18
11168,1221,3668,345,44,340,2017-06-17
11169,1221,6596,584,553,501,2017-05-28
11170,1221,15758,810,547,599,2017-06-22
11171,1221,16265,1217,993,724,2017-06-09
11172,1221,15913,805,472,318,2017-06-21
11173,1222,14501,1360,1165,375,2016-11-25
11174,1222,20957,2139,783,1759,2016-11-23
11175,1222,10352,582,26,206,2016-11-26
11176,1222,5810,563,422,423,2016-11-29
11177,1222,19674,913,508,181,2016-12-04
11178,1222,13421,535,90,361,2016-11-24
11179,1222,20257,2268,610,1918,2016-12-01
11180,1222,23402,991,751,393,2016-12-03
11181,1222,8199,480,322,435,2016-11-22
11182,1223,3086,358,70,102,2016-01-13
11183,1223,17065,1285,385,31,2016-01-21
11184,1223,23491,729,327,124,2016-01-24
11185,1223,16712,811,435,37,2016-01-18
11186,1223,15833,1563,249,1058,2016-01-17
11187,1223,23961,2110,783,2010,2016-01-14
11188,1223,8117,835,385,630,2016-01-19
11189,1223,23861,654,570,585,2016-01-12
11190,1223,19424,1864,1462,518,2016-01-26
11191,1223,18398,643,221,44,2016-01-15
11192,1223,10500,286,7,146,2016-01-16
11193,1223,5200,191,10,21,2016-01-20
11194,1223,8275,268,129,73,2016-01-22
11195,1223,23532,1028,811,865,2016-01-23
11196,1223,15890,1430,1250,175,2016-01-25
11197,1224,13292,1108,1021,956,2016-08-01
11198,1224,4869,405,271,305,2016-08-09
11199,1224,14035,447,22,335,2016-08-19
11200,1224,12778,1252,303,1247,2016-08-25
11201,1224,20568,995,244,395,2016-08-13
11202,1224,13041,704,173,617,2016-08-14
11203,1224,4547,330,202,306,2016-08-24
11204,1224,10402,318,84,188,2016-08-22
11205,1224,14424,766,294,216,2016-07-28
11206,1224,9731,512,383,166,2016-08-06
11207,1224,21891,1029,122,758,2016-07-26
11208,1225,3310,223,179,98,2017-12-01
11209,1225,18777,1619,324,52,2017-12-09
11210,1225,16077,647,379,573,2017-11-18
11211,1225,12674,1259,1145,940,2017-11-16
11212,1225,21785,524,288,421,2017-12-02
11213,1225,7930,431,381,293,2017-11-15
11214,1225,21438,2477,1881,1072,2017-11-19
11215,1225,4361,173,129,102,2017-12-05
11216,1225,6952,804,780,118,2017-11-14
11217,1226,16121,910,451,34,2016-03-21
11218,1226,24848,2956,2451,584,2016-03-15
11219,1226,6836,696,59,256,2016-03-29
11220,1226,5022,101,63,28,2016-03-17
11221,1226,22807,1629,1312,631,2016-03-20
11222,1226,14740,580,294,116,2016-03-25
11223,1226,12170,423,258,86,2016-03-27
11224,1227,17666,1329,170,1327,2017-05-27
11225,1227,17256,976,518,590,2017-05-22
11226,1227,4221,454,272,317,2017-05-11
11227,1227,8186,923,104,61,2017-05-20
11228,1227,12331,371,345,34,2017-05-28
11229,1227,24249,2109,1416,442,2017-05-15
11230,1227,3805,170,131,127,2017-05-19
11231,1227,16903,1631,1097,1303,2017-05-14
11232,1227,15387,1435,1218,592,2017-05-18
11233,1227,13465,547,89,456,2017-05-23
11234,1227,7197,851,677,494,2017-05-16
11235,1227,10674,501,363,95,2017-05-13
11236,1227,13379,296,23,68,2017-05-26
11237,1227,8967,426,173,368,2017-05-12
11238,1227,7946,900,164,761,2017-05-25
11239,1228,22724,2383,99,264,2017-11-21
11240,1228,15059,779,68,212,2017-11-04
11241,1228,7306,858,240,521,2017-11-22
11242,1228,23709,942,677,750,2017-12-11
11243,1228,4584,391,332,102,2017-12-12
11244,1228,15174,389,223,38,2017-12-08
11245,1228,7220,727,207,496,2017-11-23
11246,1228,20204,1781,917,108,2017-11-15
11247,1228,8509,173,124,164,2017-12-03
11248,1228,20586,2061,444,141,2017-11-09
11249,1228,21694,1423,156,947,2017-12-04
11250,1228,19593,2147,1781,2039,2017-11-05
11251,1228,14125,1413,726,1047,2017-11-30
11252,1228,5377,500,261,78,2017-11-14
11253,1229,17483,563,230,242,2016-07-25
11254,1229,23219,1473,740,1111,2016-07-28
11255,1229,10391,655,369,248,2016-06-29
11256,1229,7897,511,66,259,2016-08-04
11257,1229,3178,200,13,164,2016-07-17
11258,1229,4022,462,363,226,2016-07-09
11259,1229,11437,460,207,348,2016-07-10
11260,1229,16529,1560,408,35,2016-07-06
11261,1229,23938,2529,548,1556,2016-07-22
11262,1229,6689,551,484,69,2016-07-03
11263,1229,12876,1108,274,955,2016-07-13
11264,1230,4233,408,329,1,2017-12-19
11265,1230,19506,454,137,251,2017-12-18
11266,1230,9470,413,133,212,2017-12-31
11267,1230,12491,257,168,197,2017-12-29
11268,1230,20934,974,472,850,2017-12-21
11269,1230,12963,907,498,405,2017-12-30
11270,1230,23179,710,637,667,2017-12-26
11271,1230,20736,2146,1913,1417,2017-12-20
11272,1231,7876,205,181,185,2017-02-28
11273,1231,4748,115,107,104,2017-02-24
11274,1231,7469,461,4,381,2017-03-03
11275,1231,11179,350,348,89,2017-02-21
11276,1231,20619,696,172,0,2017-03-04
11277,1231,22985,1703,289,424,2017-02-19
11278,1231,18589,1289,611,1250,2017-03-06
11279,1231,16594,1778,1687,1260,2017-02-22
11280,1231,11661,774,361,501,2017-02-20
11281,1231,23137,1139,83,338,2017-02-17
11282,1231,16088,489,369,246,2017-02-25
11283,1231,21928,2456,1050,1708,2017-02-23
11284,1231,10088,559,127,56,2017-02-18
11285,1231,21618,1920,277,1509,2017-02-11
11286,1232,17098,1009,239,481,2016-12-08
11287,1232,12664,332,107,200,2016-12-05
11288,1232,18253,1460,924,69,2016-12-13
11289,1232,11876,763,472,321,2016-11-24
11290,1232,14351,1625,908,1113,2016-12-01
11291,1232,6385,737,417,80,2016-12-28
11292,1232,5505,438,197,159,2016-12-20
11293,1232,17366,1533,877,747,2016-11-26
11294,1232,6765,506,298,479,2016-11-25
11295,1232,5494,564,61,355,2016-11-30
11296,1232,23846,2691,296,2338,2016-12-27
11297,1232,22808,670,16,93,2016-12-10
11298,1232,23142,2293,197,1072,2016-12-15
11299,1232,3320,97,82,72,2016-12-26
11300,1233,14476,1278,644,378,2016-11-30
11301,1233,14482,424,230,79,2016-12-07
11302,1233,22412,889,180,730,2016-12-06
11303,1233,9082,394,232,354,2016-12-02
11304,1233,6601,180,139,61,2016-12-01
11305,1233,12279,1321,233,196,2016-12-03
11306,1233,20146,1052,490,459,2016-12-08
11307,1233,22570,1329,452,873,2016-12-05
11308,1233,4394,307,232,137,2016-11-29
11309,1233,9631,947,190,772,2016-11-28
11310,1233,9952,888,668,448,2016-12-04
11311,1234,21560,1863,520,891,2016-08-11
11312,1234,3480,276,0,109,2016-08-16
11313,1234,11716,949,806,568,2016-08-13
11314,1234,7635,230,21,47,2016-08-07
11315,1234,23814,2392,869,1807,2016-08-06
11316,1234,21233,470,72,91,2016-08-09
11317,1234,16760,337,145,110,2016-08-02
11318,1234,13851,1021,933,730,2016-08-03
11319,1234,3425,202,97,189,2016-08-15
11320,1234,20989,1393,429,1334,2016-08-05
11321,1234,15360,1135,1103,120,2016-07-31
11322,1234,7071,445,133,219,2016-08-08
11323,1235,4783,458,35,236,2017-10-07
11324,1235,5231,446,61,101,2017-10-04
11325,1235,3354,188,155,122,2017-09-28
11326,1235,8310,985,21,66,2017-10-05
11327,1235,8746,786,628,316,2017-10-02
11328,1235,24284,1836,1504,1504,2017-10-01
11329,1236,3950,236,175,124,2017-09-07
11330,1236,22141,1307,8,758,2017-09-09
11331,1236,17562,813,228,280,2017-09-13
11332,1236,12697,327,166,270,2017-09-02
11333,1236,16326,1421,1170,564,2017-09-04
11334,1236,18558,1243,622,452,2017-09-05
11335,1236,7330,641,632,147,2017-09-01
11336,1236,12848,1456,1196,708,2017-09-12
11337,1236,11180,1204,871,1014,2017-09-03
11338,1236,4687,127,74,14,2017-09-15
11339,1236,19043,1125,435,1029,2017-09-06
11340,1237,7172,706,374,94,2018-02-03
11341,1237,8657,928,698,312,2018-01-23
11342,1237,20399,1711,319,1137,2018-01-11
11343,1237,8981,682,575,487,2018-01-15
11344,1237,7482,631,38,139,2018-01-08
11345,1237,11464,827,711,391,2018-01-10
11346,1237,22102,2182,1814,1407,2018-01-19
11347,1237,10673,743,2,653,2018-01-24
11348,1237,7445,327,230,133,2018-01-13
11349,1237,16733,1481,1262,1477,2018-01-25
11350,1237,15947,786,72,665,2018-02-01
11351,1237,8951,1016,747,827,2018-02-06
11352,1237,11652,1208,611,489,2018-01-22
11353,1237,9392,926,159,586,2018-02-05
11354,1237,9155,1097,937,524,2018-01-12
11355,1238,6685,366,249,304,2017-01-25
11356,1238,13623,1054,936,414,2017-01-20
11357,1238,10263,355,282,201,2017-02-05
11358,1238,8975,685,617,470,2017-01-07
11359,1238,12603,1353,861,548,2017-01-26
11360,1238,18106,722,367,303,2017-02-08
11361,1238,7502,828,720,417,2017-02-06
11362,1238,3332,133,88,130,2017-01-18
11363,1239,24908,2937,149,1828,2016-05-11
11364,1239,22508,2363,1260,1117,2016-05-04
11365,1239,3883,155,58,21,2016-05-12
11366,1239,24099,1682,1500,111,2016-05-07
11367,1239,14591,813,279,460,2016-06-11
11368,1239,12139,683,318,656,2016-06-12
11369,1240,20771,2181,1242,894,2016-01-31
11370,1240,21342,2487,1991,990,2016-02-19
11371,1240,16021,1030,1008,217,2016-02-18
11372,1240,13419,1544,1183,1290,2016-02-08
11373,1240,12475,1310,1009,560,2016-01-10
11374,1240,6735,516,88,63,2016-01-15
11375,1241,23398,1169,27,726,2017-04-05
11376,1241,21906,1099,9,979,2017-03-01
11377,1241,18444,1242,9,712,2017-02-28
11378,1241,10826,276,69,259,2017-03-13
11379,1241,15824,518,73,123,2017-03-28
11380,1241,3745,162,79,99,2017-04-07
11381,1241,16856,1147,208,739,2017-04-03
11382,1241,12811,1282,682,751,2017-03-16
11383,1242,24364,1348,403,845,2016-09-16
11384,1242,16676,1345,245,546,2016-09-18
11385,1242,15594,322,269,267,2016-09-30
11386,1242,21987,1090,236,848,2016-09-08
11387,1242,6514,496,252,178,2016-09-06
11388,1242,21174,1926,446,1337,2016-09-03
11389,1242,11446,689,506,535,2016-09-05
11390,1243,11003,849,398,265,2017-06-10
11391,1243,22178,566,413,196,2017-06-21
11392,1243,20087,1842,736,1256,2017-06-13
11393,1243,23772,2109,1236,1062,2017-06-12
11394,1243,4026,406,25,142,2017-06-19
11395,1243,13646,1015,209,209,2017-06-18
11396,1244,13553,978,913,158,2017-06-28
11397,1244,15506,1727,673,400,2017-07-14
11398,1244,4244,452,175,294,2017-07-09
11399,1244,5270,496,236,214,2017-07-19
11400,1244,6869,144,135,90,2017-07-07
11401,1244,16335,662,318,408,2017-07-15
11402,1245,13189,810,183,418,2017-01-10
11403,1245,22096,1049,31,917,2017-01-06
11404,1245,8967,1047,628,836,2017-01-27
11405,1245,4429,287,217,50,2017-01-20
11406,1245,18625,1133,615,447,2017-01-08
11407,1245,19284,1395,1019,1137,2017-01-17
11408,1245,23688,896,66,394,2017-01-07
11409,1245,5510,559,488,515,2017-01-12
11410,1245,19181,1053,697,270,2017-01-03
11411,1245,23064,2523,272,2282,2017-01-22
11412,1245,18388,2007,1806,1406,2017-01-24
11413,1245,22679,1697,1349,1460,2017-01-15
11414,1245,6858,327,80,102,2017-01-21
11415,1245,15699,1652,1294,814,2017-01-09
11416,1245,24283,851,72,317,2017-01-04
11417,1246,12307,1436,844,1164,2017-10-30
11418,1246,9084,456,229,62,2017-11-01
11419,1246,16242,1767,1218,687,2017-09-25
11420,1246,16501,1749,318,66,2017-10-16
11421,1246,6131,145,30,90,2017-10-28
11422,1246,19547,986,628,159,2017-10-25
11423,1246,18175,2124,1045,21,2017-10-06
11424,1246,23636,882,349,545,2017-10-29
11425,1247,15212,1147,275,613,2017-11-01
11426,1247,4003,307,243,200,2017-11-12
11427,1247,7909,924,386,633,2017-11-05
11428,1247,5864,331,69,283,2017-11-03
11429,1247,4425,120,33,17,2017-11-04
11430,1247,4603,517,304,380,2017-11-02
11431,1247,14647,446,446,381,2017-11-09
11432,1247,7484,371,295,24,2017-11-13
11433,1247,17241,1710,578,1239,2017-10-30
11434,1247,11733,491,126,189,2017-11-10
11435,1247,5867,557,112,225,2017-11-07
11436,1247,13650,721,149,618,2017-11-08
11437,1247,17850,1269,525,1059,2017-11-06
11438,1247,5326,575,419,248,2017-11-11
11439,1247,21824,2333,867,505,2017-10-31
11440,1248,3818,231,130,115,2017-04-22
11441,1248,10948,719,174,447,2017-04-14
11442,1248,6449,282,157,73,2017-04-18
11443,1248,14772,1391,195,220,2017-04-20
11444,1248,5424,552,445,117,2017-04-19
11445,1248,8355,202,17,101,2017-04-15
11446,1249,13720,639,371,600,2016-06-17
11447,1249,11971,376,376,139,2016-06-01
11448,1249,12108,586,269,260,2016-06-09
11449,1249,6741,739,490,350,2016-06-13
11450,1249,7420,669,123,109,2016-06-14
11451,1249,11822,522,262,436,2016-06-15
11452,1249,7306,735,675,353,2016-06-07
11453,1249,22582,1777,420,1244,2016-06-11
11454,1249,14280,1304,934,855,2016-06-10
11455,1249,8722,747,161,377,2016-06-02
11456,1249,15622,528,316,185,2016-06-16
11457,1249,13177,333,294,64,2016-06-04
11458,1249,17952,1973,1796,1762,2016-06-06
11459,1250,12232,1439,127,902,2017-03-28
11460,1250,19355,552,13,394,2017-03-19
11461,1250,8745,305,258,172,2017-03-16
11462,1250,18460,1225,568,241,2017-03-12
11463,1250,5432,415,107,105,2017-03-22
11464,1250,22277,2111,1756,473,2017-03-13
11465,1250,8667,930,365,733,2017-03-15
11466,1250,18170,1534,792,337,2017-03-21
11467,1251,21175,649,527,30,2017-03-22
11468,1251,20011,2122,56,1734,2017-03-19
11469,1251,3423,307,158,64,2017-03-09
11470,1251,10810,934,254,284,2017-03-15
11471,1251,20171,1193,569,409,2017-03-13
11472,1251,8344,273,92,219,2017-03-17
11473,1251,10385,717,376,187,2017-03-12
11474,1251,15136,1017,79,710,2017-03-14
11475,1251,20669,1354,181,428,2017-03-11
11476,1251,21603,1813,884,1544,2017-03-18
11477,1251,19541,1421,89,927,2017-03-10
11478,1251,4195,139,72,126,2017-03-21
11479,1251,15445,1237,796,1158,2017-03-20
11480,1251,21977,2089,1413,1499,2017-03-16
11481,1252,24404,1900,1206,1771,2016-03-27
11482,1252,12387,562,2,373,2016-04-06
11483,1252,24998,1199,38,470,2016-04-09
11484,1252,18385,1200,998,829,2016-04-02
11485,1252,17086,1731,431,1203,2016-03-31
11486,1252,10698,606,458,504,2016-04-12
11487,1252,12959,1327,239,193,2016-03-17
11488,1252,19583,536,462,468,2016-03-25
11489,1252,20929,1156,172,859,2016-04-11
11490,1252,9614,631,203,539,2016-03-28
11491,1252,19216,657,656,146,2016-03-16
11492,1252,19061,2218,64,510,2016-03-23
11493,1252,4861,138,12,83,2016-03-21
11494,1252,20852,869,734,660,2016-03-24
11495,1252,23842,1563,1510,1223,2016-04-07
11496,1253,10968,695,459,5,2016-06-02
11497,1253,22032,2484,1912,1977,2016-05-26
11498,1253,24739,494,348,390,2016-05-27
11499,1253,18854,760,426,39,2016-05-31
11500,1253,18772,702,197,408,2016-06-01
11501,1253,4567,182,69,57,2016-05-30
11502,1253,14202,563,454,555,2016-05-25
11503,1253,12739,1037,755,675,2016-05-24
11504,1253,23903,2210,479,1388,2016-06-03
11505,1253,14970,706,337,266,2016-05-23
11506,1253,21982,468,320,123,2016-05-29
11507,1253,11714,986,913,370,2016-05-28
11508,1254,8978,1047,632,990,2016-11-14
11509,1254,19724,1935,664,1538,2016-11-11
11510,1254,17221,525,340,152,2016-11-16
11511,1254,24146,838,659,743,2016-11-23
11512,1254,4402,378,169,288,2016-11-18
11513,1254,20635,2192,910,1454,2016-11-10
11514,1254,10355,353,161,143,2016-11-13
11515,1254,23636,2685,594,632,2016-11-17
11516,1254,9934,1188,88,366,2016-11-19
11517,1254,14411,1714,108,1626,2016-11-12
11518,1254,8798,276,37,74,2016-11-20
11519,1254,14797,1180,765,1066,2016-11-25
11520,1254,20133,2081,1588,807,2016-11-15
11521,1254,5439,623,95,517,2016-11-24
11522,1254,12909,276,149,143,2016-11-21
11523,1255,13664,826,416,702,2016-02-28
11524,1255,8305,972,834,793,2016-02-26
11525,1255,9471,578,189,101,2016-03-01
11526,1255,20503,2192,1715,5,2016-03-07
11527,1255,12804,1468,736,1137,2016-02-25
11528,1255,14918,1294,1108,353,2016-03-03
11529,1255,8074,223,70,93,2016-02-24
11530,1255,3681,137,47,86,2016-03-04
11531,1255,4101,397,38,155,2016-03-02
11532,1255,23420,2044,1060,1022,2016-02-27
11533,1255,5487,510,94,280,2016-03-05
11534,1255,15750,1731,1179,1322,2016-03-06
11535,1256,22413,1101,51,899,2016-12-08
11536,1256,10760,519,496,112,2016-12-04
11537,1256,13877,1040,339,124,2016-11-29
11538,1256,15962,752,300,328,2016-12-13
11539,1256,20557,2319,1493,687,2016-12-01
11540,1256,13762,1427,775,1173,2016-12-22
11541,1256,16171,1851,1467,6,2016-11-23
11542,1256,21825,615,200,41,2016-12-10
11543,1256,17581,1315,247,713,2016-11-24
11544,1256,24648,1854,890,1783,2016-12-18
11545,1256,7995,599,466,572,2016-11-20
11546,1256,3569,181,66,123,2016-11-22
11547,1256,9280,908,14,206,2016-12-12
11548,1257,15184,1758,360,130,2017-04-03
11549,1257,17652,371,181,365,2017-03-23
11550,1257,17757,649,536,227,2017-03-24
11551,1257,14455,1196,54,39,2017-03-30
11552,1257,6335,745,443,156,2017-03-28
11553,1257,21306,1956,323,1203,2017-03-29
11554,1257,16647,857,201,721,2017-03-20
11555,1257,6774,704,53,408,2017-03-25
11556,1257,4456,120,69,0,2017-03-26
11557,1257,17822,2054,312,349,2017-03-27
11558,1258,24533,2773,1353,1088,2017-06-05
11559,1258,20833,1679,255,463,2017-05-17
11560,1258,10941,1125,44,870,2017-06-11
11561,1258,11215,1068,300,713,2017-06-09
11562,1258,10428,554,545,234,2017-05-12
11563,1258,4488,471,189,129,2017-05-15
11564,1258,20360,2195,1987,1791,2017-05-14
11565,1258,12631,1341,348,71,2017-05-02
11566,1258,23673,2586,459,1905,2017-05-18
11567,1258,24601,1655,453,474,2017-05-10
11568,1258,7212,413,138,231,2017-05-05
11569,1258,5691,580,117,206,2017-05-11
11570,1259,14764,1553,1182,618,2017-08-15
11571,1259,21928,1572,293,134,2017-08-16
11572,1259,14685,1607,228,1336,2017-09-03
11573,1259,12405,1383,1094,1026,2017-08-11
11574,1259,12128,506,214,103,2017-08-21
11575,1260,3638,383,86,133,2016-07-15
11576,1260,19147,1857,1167,1211,2016-07-23
11577,1260,3094,67,16,35,2016-07-26
11578,1260,11924,578,116,72,2016-07-25
11579,1260,19676,650,231,156,2016-08-01
11580,1260,3078,131,48,65,2016-07-28
11581,1260,21583,1366,374,1318,2016-07-24
11582,1260,23959,2758,1201,2654,2016-07-16
11583,1261,17935,419,107,182,2017-03-27
11584,1261,7179,226,98,55,2017-03-22
11585,1261,8970,267,225,72,2017-04-04
11586,1261,20631,1634,1078,665,2017-03-21
11587,1261,6360,331,35,108,2017-03-13
11588,1261,16997,1859,1316,510,2017-04-03
11589,1261,24594,1887,1291,1039,2017-04-01
11590,1261,20450,1149,175,767,2017-03-28
11591,1261,21297,1622,1467,924,2017-03-16
11592,1262,24902,2084,45,2030,2017-07-12
11593,1262,18993,1021,301,251,2017-07-26
11594,1262,7010,286,252,269,2017-07-13
11595,1262,22386,842,741,142,2017-07-19
11596,1262,15532,808,85,280,2017-07-25
11597,1262,22722,2377,1071,738,2017-07-10
11598,1262,15606,467,174,143,2017-07-20
11599,1262,10003,577,205,402,2017-08-01
11600,1263,6213,492,250,35,2017-06-28
11601,1263,24943,1629,629,1444,2017-06-25
11602,1263,9993,697,473,280,2017-06-24
11603,1263,4862,522,315,426,2017-06-21
11604,1263,15044,1409,17,671,2017-06-23
11605,1263,13754,1595,660,88,2017-06-26
11606,1263,23766,1218,341,413,2017-06-27
11607,1263,15813,536,370,299,2017-06-22
11608,1264,17097,1519,328,814,2017-07-11
11609,1264,10618,346,345,326,2017-07-13
11610,1264,24506,726,566,686,2017-07-05
11611,1264,12707,375,50,95,2017-06-26
11612,1264,6317,522,311,136,2017-07-08
11613,1264,19648,1560,599,1215,2017-06-29
11614,1264,23335,2742,1026,2491,2017-07-14
11615,1264,14814,772,418,145,2017-06-17
11616,1264,14748,940,475,467,2017-06-18
11617,1264,22469,1338,878,870,2017-06-24
11618,1265,18595,1989,1508,166,2016-05-26
