OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-107445,CUST-19999,2024-05-15 23:42:00+00:00,2024-05-17 01:59:00+00:00,2024-06-05 07:04:00+00:00,2024-05-31 21:28:00+00:00,SHP-002,SUP-05,Online
OR-107446,CUST-18856,2022-11-15 11:15:00+00:00,2022-11-22 16:47:00+00:00,2022-12-03 12:44:00+00:00,2022-12-01 13:33:00+00:00,SHP-001,SUP-07,Online
OR-107447,CUST-00681,2014-03-24 18:11:00+00:00,2014-03-28 10:09:00+00:00,2014-03-31 14:46:00+00:00,2014-03-30 16:42:00+00:00,SHP-002,SUP-08,Online
OR-107448,CUST-17964,2024-05-03 21:20:00+00:00,2024-05-03 21:30:00+00:00,2024-05-03 21:43:00+00:00,2024-05-03 21:56:00+00:00,SHP-004,SUP-04,Retail PoS
OR-107449,CUST-12963,2014-12-12 08:51:00+00:00,2014-12-22 23:05:00+00:00,2014-12-28 01:48:00+00:00,2015-01-25 12:41:00+00:00,SHP-003,SUP-10,Online
OR-107450,CUST-19770,2008-08-12 05:10:00+00:00,2008-08-20 09:30:00+00:00,2008-08-21 03:17:00+00:00,2008-08-21 02:34:00+00:00,SHP-001,SUP-09,Online
OR-107451,CUST-11782,2023-12-25 14:01:00+00:00,2024-01-02 09:45:00+00:00,2024-01-13 00:57:00+00:00,2024-02-12 10:33:00+00:00,SHP-001,SUP-06,Online
OR-107452,CUST-03656,2019-05-10 10:29:00+00:00,2019-05-10 10:35:00+00:00,2019-05-10 10:54:00+00:00,2019-05-10 10:57:00+00:00,SHP-004,SUP-01,Retail PoS
OR-107453,CUST-13395,2024-06-04 15:13:00+00:00,2024-06-15 02:44:00+00:00,2024-07-03 14:56:00+00:00,2024-07-24 07:57:00+00:00,SHP-003,SUP-09,Online
OR-107454,CUST-14734,2015-03-03 11:10:00+00:00,2015-03-03 11:16:00+00:00,2015-03-03 11:35:00+00:00,2015-03-03 11:44:00+00:00,SHP-004,SUP-03,Retail PoS
OR-107455,CUST-15689,2023-06-12 08:08:00+00:00,2023-06-15 01:24:00+00:00,2023-06-20 18:06:00+00:00,2023-06-18 07:08:00+00:00,SHP-001,SUP-09,Online
OR-107456,CUST-19265,2021-03-19 14:30:00+00:00,2021-03-19 14:39:00+00:00,2021-03-19 14:50:00+00:00,2021-03-19 14:49:00+00:00,SHP-004,SUP-02,Retail PoS
OR-107457,CUST-10382,2024-04-11 23:43:00+00:00,2024-04-20 05:40:00+00:00,2024-05-07 19:06:00+00:00,2024-05-06 23:43:00+00:00,SHP-002,SUP-08,Online
OR-107458,CUST-17547,2023-12-25 20:58:00+00:00,2024-01-03 13:44:00+00:00,2024-01-12 11:46:00+00:00,2024-01-04 19:54:00+00:00,SHP-003,SUP-06,Online
OR-107459,CUST-14806,2020-07-27 22:19:00+00:00,2020-08-02 20:15:00+00:00,2020-08-17 11:06:00+00:00,2020-09-10 15:12:00+00:00,SHP-002,SUP-03,Online
OR-107460,CUST-14217,2024-05-08 10:58:00+00:00,2024-05-15 03:44:00+00:00,2024-05-26 10:50:00+00:00,2024-06-07 05:48:00+00:00,SHP-002,SUP-09,Online
OR-107461,CUST-02466,2022-02-04 01:01:00+00:00,2022-02-12 17:19:00+00:00,2022-03-05 02:36:00+00:00,2022-02-24 11:01:00+00:00,SHP-003,SUP-10,Online
OR-107462,CUST-14087,2021-05-02 10:18:00+00:00,2021-05-02 10:25:00+00:00,2021-05-02 10:43:00+00:00,2021-05-02 10:40:00+00:00,SHP-004,SUP-07,Retail PoS
OR-107463,CUST-05889,2022-06-10 22:06:00+00:00,2022-06-10 22:13:00+00:00,2022-06-10 22:30:00+00:00,2022-06-10 22:36:00+00:00,SHP-004,SUP-02,Retail PoS
OR-107464,CUST-14067,2023-11-14 11:07:00+00:00,2023-11-23 08:42:00+00:00,2023-11-24 15:43:00+00:00,2023-12-20 00:24:00+00:00,SHP-003,SUP-05,Online
OR-107465,CUST-09071,2023-11-16 20:35:00+00:00,2023-11-19 17:12:00+00:00,2023-11-20 16:00:00+00:00,2023-12-09 05:53:00+00:00,SHP-003,SUP-10,Online
OR-107466,CUST-04604,2024-02-10 01:19:00+00:00,2024-02-12 00:05:00+00:00,2024-02-18 11:17:00+00:00,2024-02-17 15:56:00+00:00,SHP-003,SUP-01,Online
OR-107467,CUST-04726,2009-06-11 02:32:00+00:00,2009-06-21 23:52:00+00:00,2009-07-12 16:33:00+00:00,2009-08-03 21:04:00+00:00,SHP-003,SUP-02,Online
OR-107468,CUST-07452,2021-11-02 22:18:00+00:00,2021-11-05 17:18:00+00:00,2021-11-20 22:25:00+00:00,2021-11-08 22:28:00+00:00,SHP-003,SUP-03,Online
OR-107469,CUST-11339,2010-03-13 16:41:00+00:00,2010-03-13 16:48:00+00:00,2010-03-13 17:02:00+00:00,2010-03-13 17:13:00+00:00,SHP-004,SUP-06,Retail PoS
OR-107470,CUST-03149,2023-02-18 22:59:00+00:00,2023-02-24 20:47:00+00:00,2023-03-02 19:55:00+00:00,2023-02-27 08:47:00+00:00,SHP-002,SUP-07,Online
OR-107471,CUST-17035,2019-05-07 01:02:00+00:00,2019-05-17 21:50:00+00:00,2019-05-30 05:59:00+00:00,2019-05-26 15:22:00+00:00,SHP-002,SUP-04,Online
OR-107472,CUST-02144,2021-12-18 05:50:00+00:00,2021-12-28 03:52:00+00:00,2022-01-03 00:55:00+00:00,2022-01-11 19:14:00+00:00,SHP-002,SUP-06,Online
OR-107473,CUST-13766,2024-02-26 06:08:00+00:00,2024-02-26 06:13:00+00:00,2024-02-26 06:36:00+00:00,2024-02-26 06:31:00+00:00,SHP-004,SUP-05,Retail PoS
OR-107474,CUST-10781,2024-03-23 02:04:00+00:00,2024-03-28 21:05:00+00:00,2024-04-03 19:52:00+00:00,2024-04-02 12:59:00+00:00,SHP-002,SUP-10,Online
OR-107475,CUST-06861,2024-05-26 23:38:00+00:00,2024-06-02 13:41:00+00:00,2024-06-11 23:53:00+00:00,2024-07-12 22:28:00+00:00,SHP-003,SUP-09,Online
OR-107476,CUST-17442,2022-01-28 03:07:00+00:00,2022-02-04 10:15:00+00:00,2022-02-07 08:44:00+00:00,2022-02-05 17:01:00+00:00,SHP-001,SUP-08,Online
OR-107477,CUST-07749,2023-11-11 07:21:00+00:00,2023-11-11 07:27:00+00:00,2023-11-11 07:42:00+00:00,2023-11-11 07:59:00+00:00,SHP-004,SUP-05,Retail PoS
OR-107478,CUST-08264,2018-06-08 18:53:00+00:00,2018-06-13 07:46:00+00:00,2018-06-18 01:25:00+00:00,2018-06-16 13:03:00+00:00,SHP-003,SUP-08,Online
OR-107479,CUST-11866,2024-04-07 05:44:00+00:00,2024-04-07 05:54:00+00:00,2024-04-07 06:04:00+00:00,2024-04-07 06:06:00+00:00,SHP-004,SUP-10,Retail PoS
OR-107480,CUST-05752,2007-01-09 01:01:00+00:00,2007-01-09 01:06:00+00:00,2007-01-09 01:24:00+00:00,2007-01-09 01:28:00+00:00,SHP-004,SUP-06,Retail PoS
OR-107481,CUST-13721,2018-11-04 17:26:00+00:00,2018-11-04 17:32:00+00:00,2018-11-04 17:53:00+00:00,2018-11-04 17:56:00+00:00,SHP-004,SUP-04,Retail PoS
OR-107482,CUST-03720,2002-05-03 21:19:00+00:00,2002-05-03 21:27:00+00:00,2002-05-03 21:46:00+00:00,2002-05-03 21:34:00+00:00,SHP-004,SUP-01,Retail PoS
OR-107483,CUST-09514,2024-05-24 19:14:00+00:00,2024-05-31 21:16:00+00:00,2024-06-10 17:33:00+00:00,2024-06-04 23:50:00+00:00,SHP-002,SUP-10,Online
OR-107484,CUST-18615,2022-04-05 15:53:00+00:00,2022-04-05 16:01:00+00:00,2022-04-05 16:20:00+00:00,2022-04-05 16:29:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107485,CUST-15866,2022-01-22 00:52:00+00:00,2022-01-25 07:47:00+00:00,2022-02-10 10:27:00+00:00,2022-01-27 17:11:00+00:00,SHP-001,SUP-02,Online
OR-107486,CUST-08303,2023-06-08 06:37:00+00:00,2023-06-10 01:40:00+00:00,2023-06-27 20:53:00+00:00,2023-06-26 07:08:00+00:00,SHP-001,SUP-05,Online
OR-107487,CUST-14100,2024-06-13 02:29:00+00:00,2024-06-23 11:18:00+00:00,2024-06-25 02:43:00+00:00,2024-06-24 18:27:00+00:00,SHP-001,SUP-08,Online
OR-107488,CUST-03690,2023-05-21 05:44:00+00:00,2023-05-28 01:06:00+00:00,2023-06-16 05:57:00+00:00,2023-07-05 11:32:00+00:00,SHP-002,SUP-03,Online
OR-107489,CUST-01359,2024-05-25 09:14:00+00:00,2024-05-28 01:31:00+00:00,2024-05-28 15:05:00+00:00,2024-06-01 09:57:00+00:00,SHP-003,SUP-04,Online
OR-107490,CUST-17324,2024-03-17 02:50:00+00:00,2024-03-25 05:11:00+00:00,2024-04-14 08:54:00+00:00,2024-03-27 11:53:00+00:00,SHP-002,SUP-06,Online
OR-107491,CUST-03316,2024-01-07 22:11:00+00:00,2024-01-13 03:50:00+00:00,2024-01-18 07:26:00+00:00,2024-01-20 03:41:00+00:00,SHP-001,SUP-06,Online
OR-107492,CUST-03432,2019-07-04 20:03:00+00:00,2019-07-04 20:11:00+00:00,2019-07-04 20:33:00+00:00,2019-07-04 20:37:00+00:00,SHP-004,SUP-09,Retail PoS
OR-107493,CUST-17197,2024-05-05 13:10:00+00:00,2024-05-10 03:28:00+00:00,2024-05-29 18:13:00+00:00,2024-05-26 09:39:00+00:00,SHP-001,SUP-07,Online
OR-107494,CUST-06632,2020-05-06 21:47:00+00:00,2020-05-06 21:55:00+00:00,2020-05-06 22:08:00+00:00,2020-05-06 22:05:00+00:00,SHP-004,SUP-02,Retail PoS
OR-107495,CUST-15774,2021-08-10 16:56:00+00:00,2021-08-15 23:21:00+00:00,2021-09-03 10:31:00+00:00,2021-09-24 05:15:00+00:00,SHP-002,SUP-02,Online
OR-107496,CUST-08343,2023-11-03 23:37:00+00:00,2023-11-12 09:35:00+00:00,2023-11-25 16:08:00+00:00,2023-11-13 17:56:00+00:00,SHP-002,SUP-09,Online
OR-107497,CUST-02416,2020-02-29 23:51:00+00:00,2020-03-11 19:41:00+00:00,2020-03-13 15:29:00+00:00,2020-03-13 13:22:00+00:00,SHP-001,SUP-03,Online
OR-107498,CUST-18654,2022-05-22 08:11:00+00:00,2022-05-26 11:33:00+00:00,2022-06-14 07:53:00+00:00,2022-06-05 06:44:00+00:00,SHP-003,SUP-06,Online
OR-107499,CUST-12450,2024-01-03 04:31:00+00:00,2024-01-03 04:37:00+00:00,2024-01-03 05:00:00+00:00,2024-01-03 04:52:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107500,CUST-00990,2024-06-06 04:37:00+00:00,2024-06-09 23:08:00+00:00,2024-06-17 19:10:00+00:00,2024-06-16 03:37:00+00:00,SHP-001,SUP-04,Online
OR-107501,CUST-13113,2023-07-20 10:58:00+00:00,2023-07-21 17:23:00+00:00,2023-08-04 06:36:00+00:00,2023-08-26 18:03:00+00:00,SHP-003,SUP-05,Online
OR-107502,CUST-05192,2024-01-29 05:00:00+00:00,2024-02-08 23:32:00+00:00,2024-02-19 13:08:00+00:00,2024-02-10 11:57:00+00:00,SHP-001,SUP-09,Online
OR-107503,CUST-02065,2022-11-04 00:22:00+00:00,2022-11-04 00:27:00+00:00,2022-11-04 00:46:00+00:00,2022-11-04 00:40:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107504,CUST-17483,2021-05-01 00:36:00+00:00,2021-05-11 11:06:00+00:00,2021-05-15 04:14:00+00:00,2021-05-14 04:34:00+00:00,SHP-003,SUP-04,Online
OR-107505,CUST-17615,2017-01-14 03:38:00+00:00,2017-01-19 20:57:00+00:00,2017-02-02 20:45:00+00:00,2017-03-01 07:31:00+00:00,SHP-003,SUP-07,Online
OR-107506,CUST-13413,2023-02-02 19:00:00+00:00,2023-02-07 15:18:00+00:00,2023-02-14 21:16:00+00:00,2023-02-08 19:40:00+00:00,SHP-002,SUP-06,Online
OR-107507,CUST-04522,2017-02-15 01:15:00+00:00,2017-02-15 01:22:00+00:00,2017-02-15 01:38:00+00:00,2017-02-15 01:43:00+00:00,SHP-004,SUP-09,Retail PoS
OR-107508,CUST-10392,2019-12-13 05:56:00+00:00,2019-12-23 00:02:00+00:00,2020-01-07 15:28:00+00:00,2019-12-28 03:00:00+00:00,SHP-002,SUP-01,Online
OR-107509,CUST-13898,2024-03-29 18:46:00+00:00,2024-04-02 16:17:00+00:00,2024-04-19 11:51:00+00:00,2024-04-11 19:09:00+00:00,SHP-002,SUP-07,Online
OR-107510,CUST-00448,2012-07-28 08:12:00+00:00,2012-08-07 08:08:00+00:00,2012-08-21 00:10:00+00:00,2012-08-18 02:08:00+00:00,SHP-002,SUP-01,Online
OR-107511,CUST-17277,2023-03-08 10:04:00+00:00,2023-03-14 08:23:00+00:00,2023-03-15 17:23:00+00:00,2023-03-15 16:07:00+00:00,SHP-001,SUP-04,Online
OR-107512,CUST-01897,2022-11-09 11:29:00+00:00,2022-11-09 11:36:00+00:00,2022-11-09 11:50:00+00:00,2022-11-09 11:53:00+00:00,SHP-004,SUP-10,Retail PoS
OR-107513,CUST-03652,2021-11-27 05:09:00+00:00,2021-11-27 05:15:00+00:00,2021-11-27 05:36:00+00:00,2021-11-27 05:24:00+00:00,SHP-004,SUP-07,Retail PoS
OR-107514,CUST-11046,2020-03-02 19:38:00+00:00,2020-03-09 07:26:00+00:00,2020-03-16 04:52:00+00:00,2020-04-06 17:18:00+00:00,SHP-002,SUP-02,Online
OR-107515,CUST-01827,2018-10-14 04:48:00+00:00,2018-10-17 10:50:00+00:00,2018-10-20 21:39:00+00:00,2018-10-19 06:13:00+00:00,SHP-002,SUP-04,Online
OR-107516,CUST-00621,2023-12-20 01:27:00+00:00,2023-12-25 19:19:00+00:00,2024-01-01 02:01:00+00:00,2024-01-26 09:26:00+00:00,SHP-002,SUP-10,Online
OR-107517,CUST-01429,2020-12-27 19:10:00+00:00,2020-12-31 07:57:00+00:00,2021-01-08 06:29:00+00:00,2021-01-09 18:46:00+00:00,SHP-001,SUP-05,Online
OR-107518,CUST-14849,2023-11-17 09:19:00+00:00,2023-11-21 08:31:00+00:00,2023-11-26 16:26:00+00:00,2023-11-25 04:43:00+00:00,SHP-002,SUP-02,Online
OR-107519,CUST-02559,2021-07-29 02:04:00+00:00,2021-07-29 02:09:00+00:00,2021-07-29 02:34:00+00:00,2021-07-29 02:23:00+00:00,SHP-004,SUP-06,Retail PoS
OR-107520,CUST-06357,2023-08-15 17:15:00+00:00,2023-08-19 14:04:00+00:00,2023-08-23 16:35:00+00:00,2023-09-15 09:36:00+00:00,SHP-001,SUP-03,Online
OR-107521,CUST-03442,2023-02-02 06:16:00+00:00,2023-02-05 02:56:00+00:00,2023-02-14 14:42:00+00:00,2023-02-08 22:52:00+00:00,SHP-003,SUP-01,Online
OR-107522,CUST-11683,2022-10-21 07:44:00+00:00,2022-10-21 07:54:00+00:00,2022-10-21 08:07:00+00:00,2022-10-21 08:18:00+00:00,SHP-004,SUP-10,Retail PoS
OR-107523,CUST-17282,2023-04-03 04:59:00+00:00,2023-04-08 21:38:00+00:00,2023-04-23 08:59:00+00:00,2023-04-11 17:58:00+00:00,SHP-002,SUP-04,Online
OR-107524,CUST-16675,2021-03-14 15:11:00+00:00,2021-03-22 04:01:00+00:00,2021-03-26 08:32:00+00:00,2021-03-24 21:30:00+00:00,SHP-002,SUP-01,Online
OR-107525,CUST-07460,2024-06-02 17:12:00+00:00,2024-06-02 17:19:00+00:00,2024-06-02 17:36:00+00:00,2024-06-02 17:46:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107526,CUST-06993,2024-06-02 02:09:00+00:00,2024-06-07 05:20:00+00:00,2024-06-19 20:30:00+00:00,2024-06-12 11:05:00+00:00,SHP-001,SUP-04,Online
OR-107527,CUST-05478,2024-04-05 18:55:00+00:00,2024-04-07 11:28:00+00:00,2024-04-11 07:08:00+00:00,2024-04-09 21:03:00+00:00,SHP-002,SUP-05,Online
OR-107528,CUST-18356,2011-01-03 06:43:00+00:00,2011-01-10 13:30:00+00:00,2011-01-30 11:37:00+00:00,2011-01-25 14:15:00+00:00,SHP-003,SUP-09,Online
OR-107529,CUST-18177,2019-09-24 08:52:00+00:00,2019-10-02 16:31:00+00:00,2019-10-17 11:13:00+00:00,2019-11-14 20:46:00+00:00,SHP-003,SUP-07,Online
OR-107530,CUST-05642,2024-05-24 03:34:00+00:00,2024-06-02 05:48:00+00:00,2024-06-18 13:41:00+00:00,2024-07-13 08:28:00+00:00,SHP-003,SUP-04,Online
OR-107531,CUST-07359,2018-10-09 21:14:00+00:00,2018-10-17 09:52:00+00:00,2018-11-04 17:01:00+00:00,2018-11-02 09:38:00+00:00,SHP-002,SUP-04,Online
OR-107532,CUST-19089,2022-09-29 01:15:00+00:00,2022-10-01 14:47:00+00:00,2022-10-20 19:16:00+00:00,2022-10-16 02:53:00+00:00,SHP-003,SUP-02,Online
OR-107533,CUST-14429,2022-03-04 05:32:00+00:00,2022-03-05 16:25:00+00:00,2022-03-19 00:22:00+00:00,2022-03-09 23:10:00+00:00,SHP-001,SUP-04,Online
OR-107534,CUST-09828,2023-01-19 17:03:00+00:00,2023-01-25 23:40:00+00:00,2023-02-08 12:09:00+00:00,2023-01-30 19:29:00+00:00,SHP-001,SUP-09,Online
OR-107535,CUST-16927,2023-12-21 02:36:00+00:00,2023-12-27 18:53:00+00:00,2024-01-10 07:24:00+00:00,2023-12-29 21:06:00+00:00,SHP-003,SUP-03,Online
OR-107536,CUST-16939,2024-06-09 14:43:00+00:00,2024-06-18 15:45:00+00:00,2024-06-21 15:44:00+00:00,2024-06-19 22:03:00+00:00,SHP-001,SUP-04,Online
OR-107537,CUST-16620,2023-02-10 02:52:00+00:00,2023-02-18 23:49:00+00:00,2023-03-06 06:47:00+00:00,2023-02-24 12:42:00+00:00,SHP-002,SUP-01,Online
OR-107538,CUST-15486,2022-02-05 17:09:00+00:00,2022-02-05 17:17:00+00:00,2022-02-05 17:30:00+00:00,2022-02-05 17:37:00+00:00,SHP-004,SUP-01,Retail PoS
OR-107539,CUST-18194,2024-06-09 21:03:00+00:00,2024-06-09 21:08:00+00:00,2024-06-09 21:33:00+00:00,2024-06-09 21:36:00+00:00,SHP-004,SUP-03,Retail PoS
OR-107540,CUST-02510,2013-05-27 14:12:00+00:00,2013-06-06 03:14:00+00:00,2013-06-17 18:38:00+00:00,2013-06-12 21:20:00+00:00,SHP-002,SUP-05,Online
OR-107541,CUST-02446,2020-06-04 11:11:00+00:00,2020-06-04 11:20:00+00:00,2020-06-04 11:37:00+00:00,2020-06-04 11:30:00+00:00,SHP-004,SUP-09,Retail PoS
OR-107542,CUST-19888,2023-08-26 08:01:00+00:00,2023-09-01 00:28:00+00:00,2023-09-15 10:23:00+00:00,2023-09-11 18:50:00+00:00,SHP-001,SUP-06,Online
OR-107543,CUST-04137,2017-07-05 03:08:00+00:00,2017-07-12 20:20:00+00:00,2017-08-02 12:24:00+00:00,2017-07-23 17:51:00+00:00,SHP-003,SUP-01,Online
OR-107544,CUST-14483,2022-06-16 02:12:00+00:00,2022-06-24 14:59:00+00:00,2022-06-28 16:14:00+00:00,2022-06-26 15:38:00+00:00,SHP-002,SUP-05,Online
OR-107545,CUST-04271,2018-06-26 23:37:00+00:00,2018-06-26 23:47:00+00:00,2018-06-26 23:57:00+00:00,2018-06-27 00:16:00+00:00,SHP-004,SUP-01,Retail PoS
OR-107546,CUST-04266,2023-11-04 00:46:00+00:00,2023-11-08 16:42:00+00:00,2023-11-23 09:29:00+00:00,2023-11-17 08:11:00+00:00,SHP-002,SUP-06,Online
OR-107547,CUST-05188,2022-06-16 00:28:00+00:00,2022-06-25 08:52:00+00:00,2022-07-11 20:24:00+00:00,2022-07-04 19:55:00+00:00,SHP-002,SUP-08,Online
OR-107548,CUST-12121,2024-03-14 11:43:00+00:00,2024-03-19 07:01:00+00:00,2024-04-01 19:27:00+00:00,2024-03-22 05:57:00+00:00,SHP-002,SUP-09,Online
OR-107549,CUST-15165,2023-03-12 23:37:00+00:00,2023-03-12 23:43:00+00:00,2023-03-12 23:58:00+00:00,2023-03-12 23:58:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107550,CUST-01239,2023-07-07 02:56:00+00:00,2023-07-07 03:03:00+00:00,2023-07-07 03:23:00+00:00,2023-07-07 03:36:00+00:00,SHP-004,SUP-09,Retail PoS
OR-107551,CUST-09657,2023-09-25 07:55:00+00:00,2023-09-25 08:01:00+00:00,2023-09-25 08:20:00+00:00,2023-09-25 08:30:00+00:00,SHP-004,SUP-06,Retail PoS
OR-107552,CUST-18935,2023-01-22 07:24:00+00:00,2023-01-31 22:40:00+00:00,2023-02-08 08:37:00+00:00,2023-02-23 06:28:00+00:00,SHP-003,SUP-09,Online
OR-107553,CUST-12115,2023-01-01 20:08:00+00:00,2023-01-11 06:20:00+00:00,2023-01-25 17:20:00+00:00,2023-01-23 19:34:00+00:00,SHP-002,SUP-08,Online
OR-107554,CUST-07849,2012-09-22 12:49:00+00:00,2012-09-27 22:30:00+00:00,2012-10-01 12:22:00+00:00,2012-09-30 06:02:00+00:00,SHP-002,SUP-07,Online
OR-107555,CUST-11145,2024-04-19 13:46:00+00:00,2024-04-19 13:52:00+00:00,2024-04-19 14:09:00+00:00,2024-04-19 14:02:00+00:00,SHP-004,SUP-03,Retail PoS
OR-107556,CUST-07065,2010-05-13 01:52:00+00:00,2010-05-13 01:59:00+00:00,2010-05-13 02:19:00+00:00,2010-05-13 02:19:00+00:00,SHP-004,SUP-01,Retail PoS
OR-107557,CUST-19384,2020-06-05 23:38:00+00:00,2020-06-13 09:29:00+00:00,2020-07-01 16:43:00+00:00,2020-06-29 08:45:00+00:00,SHP-001,SUP-06,Online
OR-107558,CUST-02183,2007-05-26 13:39:00+00:00,2007-05-27 19:25:00+00:00,2007-06-02 02:59:00+00:00,2007-07-02 21:21:00+00:00,SHP-003,SUP-01,Online
OR-107559,CUST-18252,2019-02-13 16:17:00+00:00,2019-02-23 13:33:00+00:00,2019-03-10 16:03:00+00:00,2019-03-27 15:10:00+00:00,SHP-001,SUP-01,Online
OR-107560,CUST-16796,2023-05-23 16:08:00+00:00,2023-05-27 08:05:00+00:00,2023-05-28 14:29:00+00:00,2023-05-28 06:28:00+00:00,SHP-003,SUP-06,Online
OR-107561,CUST-18669,2021-09-13 18:14:00+00:00,2021-09-21 00:03:00+00:00,2021-09-25 14:32:00+00:00,2021-09-23 11:42:00+00:00,SHP-002,SUP-02,Online
OR-107562,CUST-02666,2022-11-27 15:42:00+00:00,2022-11-27 15:52:00+00:00,2022-11-27 16:02:00+00:00,2022-11-27 16:17:00+00:00,SHP-004,SUP-06,Retail PoS
OR-107563,CUST-15584,2022-01-19 03:14:00+00:00,2022-01-24 10:36:00+00:00,2022-02-08 17:54:00+00:00,2022-01-27 01:45:00+00:00,SHP-002,SUP-09,Online
OR-107564,CUST-18338,2024-03-06 01:29:00+00:00,2024-03-15 04:42:00+00:00,2024-04-02 09:04:00+00:00,2024-03-27 09:37:00+00:00,SHP-003,SUP-06,Online
OR-107565,CUST-04504,2021-02-28 19:42:00+00:00,2021-03-08 07:10:00+00:00,2021-03-22 19:37:00+00:00,2021-04-07 20:01:00+00:00,SHP-003,SUP-04,Online
OR-107566,CUST-05274,2016-03-03 07:16:00+00:00,2016-03-10 05:27:00+00:00,2016-03-28 15:47:00+00:00,2016-03-28 01:27:00+00:00,SHP-003,SUP-08,Online
OR-107567,CUST-19029,2024-06-05 19:28:00+00:00,2024-06-09 16:57:00+00:00,2024-06-12 00:48:00+00:00,2024-06-30 10:51:00+00:00,SHP-003,SUP-05,Online
OR-107568,CUST-19403,2023-07-11 21:23:00+00:00,2023-07-16 00:58:00+00:00,2023-07-21 04:22:00+00:00,2023-07-19 05:10:00+00:00,SHP-003,SUP-01,Online
OR-107569,CUST-16944,2005-07-17 23:08:00+00:00,2005-07-22 01:07:00+00:00,2005-07-27 05:13:00+00:00,2005-07-26 22:30:00+00:00,SHP-003,SUP-08,Online
OR-107570,CUST-08570,2011-04-06 12:58:00+00:00,2011-04-16 12:07:00+00:00,2011-04-21 17:55:00+00:00,2011-05-02 02:33:00+00:00,SHP-002,SUP-08,Online
OR-107571,CUST-18773,2018-07-03 00:50:00+00:00,2018-07-12 13:28:00+00:00,2018-07-13 08:47:00+00:00,2018-07-13 06:09:00+00:00,SHP-002,SUP-03,Online
OR-107572,CUST-05477,2023-07-30 23:04:00+00:00,2023-08-10 01:12:00+00:00,2023-08-11 10:51:00+00:00,2023-08-11 09:00:00+00:00,SHP-002,SUP-08,Online
OR-107573,CUST-12095,2024-03-21 17:49:00+00:00,2024-03-31 23:36:00+00:00,2024-04-13 11:55:00+00:00,2024-04-06 23:28:00+00:00,SHP-002,SUP-02,Online
OR-107574,CUST-03770,2021-06-21 07:18:00+00:00,2021-06-21 07:23:00+00:00,2021-06-21 07:44:00+00:00,2021-06-21 07:46:00+00:00,SHP-004,SUP-08,Retail PoS
OR-107575,CUST-03802,2022-11-26 03:38:00+00:00,2022-11-26 03:46:00+00:00,2022-11-26 04:05:00+00:00,2022-11-26 04:10:00+00:00,SHP-004,SUP-02,Retail PoS
OR-107576,CUST-09810,2020-06-07 10:49:00+00:00,2020-06-16 17:51:00+00:00,2020-06-27 22:21:00+00:00,2020-06-23 12:36:00+00:00,SHP-002,SUP-10,Online
OR-107577,CUST-19220,2024-03-10 01:54:00+00:00,2024-03-12 04:49:00+00:00,2024-03-20 06:01:00+00:00,2024-03-19 03:23:00+00:00,SHP-002,SUP-09,Online
OR-107578,CUST-01562,2024-01-17 23:47:00+00:00,2024-01-20 13:15:00+00:00,2024-01-31 19:39:00+00:00,2024-01-29 21:30:00+00:00,SHP-005,SUP-10,Retail PoS
OR-107579,CUST-04947,2016-12-03 07:46:00+00:00,2016-12-03 07:53:00+00:00,2016-12-03 08:08:00+00:00,2016-12-03 08:02:00+00:00,SHP-004,SUP-07,Retail PoS
OR-107580,CUST-17513,2016-07-18 10:51:00+00:00,2016-07-23 08:12:00+00:00,2016-07-30 20:09:00+00:00,2016-08-19 06:50:00+00:00,SHP-002,SUP-10,Online
OR-107581,CUST-03795,2023-01-19 07:33:00+00:00,2023-01-19 07:39:00+00:00,2023-01-19 08:03:00+00:00,2023-01-19 08:00:00+00:00,SHP-004,SUP-07,Retail PoS
OR-107582,CUST-07612,2024-04-01 21:11:00+00:00,2024-04-10 11:12:00+00:00,2024-04-12 21:15:00+00:00,2024-04-12 05:53:00+00:00,SHP-003,SUP-03,Online
OR-107583,CUST-15728,2019-07-17 04:29:00+00:00,2019-07-23 06:28:00+00:00,2019-08-13 03:20:00+00:00,2019-08-07 04:00:00+00:00,SHP-002,SUP-05,Online
OR-107584,CUST-02759,2023-11-14 02:45:00+00:00,2023-11-16 05:29:00+00:00,2023-12-06 14:38:00+00:00,2023-12-18 06:48:00+00:00,SHP-002,SUP-01,Online
OR-107585,CUST-17741,2019-11-15 05:50:00+00:00,2019-11-25 04:46:00+00:00,2019-12-08 01:44:00+00:00,2019-12-02 20:49:00+00:00,SHP-001,SUP-04,Online
OR-107586,CUST-11278,2012-11-11 17:55:00+00:00,2012-11-11 18:05:00+00:00,2012-11-11 18:18:00+00:00,2012-11-11 18:12:00+00:00,SHP-004,SUP-04,Retail PoS
OR-107587,CUST-02932,2009-12-09 04:16:00+00:00,2009-12-14 11:07:00+00:00,2009-12-27 04:17:00+00:00,2010-01-18 12:32:00+00:00,SHP-003,SUP-10,Online
